project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
7440,file_68073.py,C++,Django,585,47,58,10,Duplicated Code,Major,Rename Variable,1,53,18,267,48.34,0.524,4
1580,file_68074.py,C#,Angular,1467,1,77,3,Speculative Generality,Critical,Extract Method,0,23,29,57,25.16,0.649,1
2494,file_68075.py,C#,Angular,1897,21,32,13,Primitive Obsession,Major,Extract Class,1,7,36,369,34.41,0.316,10
9146,file_68076.py,JavaScript,Flask,956,8,46,13,God Class,Minor,Move Method,0,57,36,389,40.85,0.278,16
1903,file_68077.py,C#,Angular,189,15,52,17,Dead Code,Critical,Encapsulate Field,1,50,32,237,10.56,0.928,10
7714,file_68078.py,JavaScript,Flask,1083,12,28,14,Dead Code,Major,Encapsulate Field,0,38,13,128,30.19,0.82,3
2904,file_68079.py,JavaScript,Django,1714,11,46,11,Message Chains,Critical,Introduce Parameter Object,0,20,34,365,77.37,0.61,8
3851,file_68080.py,Python,Angular,1958,17,38,6,Large Class,Critical,Introduce Parameter Object,1,19,23,443,72.94,0.223,1
9886,file_68081.py,Go,React,1250,44,45,18,Temporary Field,Minor,Encapsulate Field,1,14,16,98,24.24,0.393,6
6964,file_68082.py,C++,React,1033,9,53,6,Data Clumps,Major,Encapsulate Field,1,9,6,199,46.17,0.455,18
9360,file_68083.py,Go,None,1273,34,76,2,Primitive Obsession,Major,Extract Method,0,35,27,394,72.06,0.233,17
1570,file_68084.py,C++,None,416,37,69,6,Switch Statements,Minor,Introduce Parameter Object,1,9,1,288,33.04,0.553,0
5165,file_68085.py,Go,Flask,46,1,3,15,God Class,Critical,Inline Method,1,44,13,155,88.93,0.358,12
8667,file_68086.py,JavaScript,React,1942,46,10,5,Shotgun Surgery,Critical,Rename Variable,0,57,4,227,98.49,0.696,9
5964,file_68087.py,C++,None,75,42,1,14,Lazy Class,Minor,Replace Conditional with Polymorphism,0,39,14,396,44.47,0.102,5
9144,file_68088.py,JavaScript,React,1013,49,57,11,Speculative Generality,Major,Encapsulate Field,1,56,15,157,94.99,0.187,13
3659,file_68089.py,C++,React,367,45,6,8,Feature Envy,Major,Rename Variable,1,22,32,209,77.77,0.838,9
5191,file_68090.py,Go,None,94,37,54,13,Duplicated Code,Major,Encapsulate Field,0,59,1,439,77.63,0.591,3
1789,file_68091.py,Go,Angular,937,7,3,4,God Class,Minor,Move Method,0,42,36,401,42.13,0.253,10
5448,file_68092.py,C#,None,1515,30,68,15,Inappropriate Intimacy,Critical,Move Method,1,58,3,98,47.64,0.828,3
4605,file_68093.py,Go,Django,1424,45,8,16,Switch Statements,Critical,Inline Method,0,50,16,306,84.27,0.811,14
5689,file_68094.py,JavaScript,Flask,727,19,78,15,Shotgun Surgery,Major,Extract Class,0,18,31,488,89.38,0.243,12
1396,file_68095.py,Go,React,574,47,62,18,Inappropriate Intimacy,Critical,Simplify Conditional,0,15,34,133,76.66,0.231,1
2489,file_68096.py,Python,Flask,1018,42,65,10,Inappropriate Intimacy,Minor,Split Class,1,24,19,38,82.35,0.631,12
9162,file_68097.py,Python,Spring,1256,32,27,6,Speculative Generality,Critical,Split Class,1,50,25,208,54.93,0.988,14
9081,file_68098.py,Java,None,1340,13,70,8,Dead Code,Critical,Extract Class,1,33,23,172,69.5,0.64,0
8241,file_68099.py,Java,Spring,222,1,1,6,Primitive Obsession,Major,Split Class,1,56,5,112,75.78,0.652,11
8583,file_68100.py,C#,Angular,1693,25,68,15,Switch Statements,Critical,Remove Dead Code,1,18,31,58,17.09,0.554,6
5602,file_68101.py,Go,Flask,1456,43,41,1,Temporary Field,Major,Replace Conditional with Polymorphism,0,42,33,443,92.06,0.564,7
6021,file_68102.py,Go,Flask,1452,2,17,10,Data Clumps,Critical,Remove Dead Code,0,24,35,491,16.51,0.607,1
9338,file_68103.py,Java,Spring,1359,8,44,11,Long Method,Minor,Extract Class,1,30,3,347,45.6,0.593,11
1687,file_68104.py,JavaScript,Angular,188,26,30,8,Large Class,Minor,Inline Method,0,39,37,190,15.66,0.784,19
7239,file_68105.py,JavaScript,Django,1991,24,49,19,Feature Envy,Critical,Introduce Parameter Object,1,33,18,102,92.85,0.49,19
6449,file_68106.py,C#,Django,198,4,42,13,Duplicated Code,Minor,Extract Class,0,28,1,7,17.86,0.786,19
7054,file_68107.py,JavaScript,React,507,14,22,3,Primitive Obsession,Minor,Replace Conditional with Polymorphism,0,51,19,290,80.96,0.956,5
1682,file_68108.py,C#,Angular,248,21,70,18,Data Clumps,Minor,Encapsulate Field,0,12,32,401,81.85,0.639,6
6522,file_68109.py,C#,Angular,1050,3,74,5,God Class,Critical,Extract Method,0,19,1,62,85.05,0.604,19
9522,file_68110.py,Java,React,868,43,24,3,Lazy Class,Minor,Remove Dead Code,1,46,28,296,82.79,0.084,0
4053,file_68111.py,Python,Django,1555,44,65,12,Lazy Class,Critical,Rename Variable,0,12,33,258,56.39,0.661,13
4941,file_68112.py,C#,None,348,43,70,8,Duplicated Code,Minor,Inline Method,0,7,31,327,27.47,0.531,14
9149,file_68113.py,JavaScript,Flask,635,25,49,18,Dead Code,Major,Introduce Parameter Object,1,18,19,413,74.31,0.54,2
5922,file_68114.py,Go,None,1034,5,75,10,Inappropriate Intimacy,Critical,Simplify Conditional,0,27,11,73,15.55,0.361,3
7893,file_68115.py,C++,Spring,1588,47,74,5,Long Method,Major,Rename Variable,1,40,20,39,84.91,0.337,9
7237,file_68116.py,C++,None,68,10,7,15,God Class,Major,Replace Conditional with Polymorphism,0,31,23,487,85.86,0.644,11
7493,file_68117.py,C#,Django,1513,2,44,5,Message Chains,Major,Remove Dead Code,0,15,5,30,35.62,0.403,4
2262,file_68118.py,Java,None,467,17,17,2,Message Chains,Major,Rename Variable,0,59,2,126,89.27,0.324,4
7065,file_68119.py,JavaScript,Angular,578,36,30,8,Shotgun Surgery,Major,Extract Class,0,50,6,36,91.04,0.306,13
1202,file_68120.py,Java,Angular,655,47,70,14,Message Chains,Critical,Introduce Parameter Object,1,19,1,414,29.11,0.229,11
5309,file_68121.py,C++,None,1543,49,64,16,Data Clumps,Minor,Simplify Conditional,1,6,8,11,80.48,0.807,2
2289,file_68122.py,Python,Flask,1296,21,70,17,Inappropriate Intimacy,Major,Remove Dead Code,0,10,38,154,71.81,0.586,8
9298,file_68123.py,Go,Angular,387,33,12,5,Long Method,Major,Rename Variable,1,10,6,114,15.03,0.909,0
7517,file_68124.py,JavaScript,None,1575,25,16,19,Long Method,Minor,Replace Conditional with Polymorphism,0,12,14,213,37.3,0.905,11
8483,file_68125.py,C#,Spring,534,30,7,10,Lazy Class,Critical,Simplify Conditional,0,9,10,387,96.25,0.787,7
8202,file_68126.py,Java,Angular,1292,36,43,14,Switch Statements,Major,Introduce Parameter Object,1,15,13,104,51.17,0.292,4
7702,file_68127.py,Python,None,1629,16,40,8,Duplicated Code,Major,Split Class,1,54,23,339,98.56,0.892,10
6230,file_68128.py,C#,Spring,1089,43,77,13,Lazy Class,Major,Rename Variable,1,27,7,34,57.0,0.858,9
2268,file_68129.py,C++,React,549,36,37,10,Dead Code,Major,Extract Method,1,7,13,422,51.54,0.587,17
2297,file_68130.py,JavaScript,Django,918,37,78,16,Data Clumps,Critical,Simplify Conditional,0,19,13,132,85.82,0.13,9
8193,file_68131.py,Go,Angular,714,4,38,13,Switch Statements,Critical,Move Method,0,34,1,160,85.78,0.454,4
1315,file_68132.py,C++,React,1358,10,28,11,Inappropriate Intimacy,Minor,Rename Variable,1,20,34,356,10.38,0.268,12
9744,file_68133.py,C#,Flask,305,34,72,3,Long Method,Major,Encapsulate Field,0,25,26,36,57.7,0.135,19
3769,file_68134.py,Java,Angular,739,39,76,8,Temporary Field,Major,Introduce Parameter Object,1,41,24,443,63.7,0.974,6
3001,file_68135.py,Go,Angular,91,2,40,14,Switch Statements,Major,Remove Dead Code,1,39,11,365,71.74,0.274,2
8834,file_68136.py,Go,Django,261,42,38,13,Duplicated Code,Major,Rename Variable,1,47,26,263,19.9,0.829,2
6808,file_68137.py,JavaScript,None,1244,5,5,11,Large Class,Minor,Extract Class,0,36,8,182,90.0,0.977,1
8479,file_68138.py,Python,None,1915,46,35,16,Primitive Obsession,Critical,Move Method,0,41,8,137,19.7,0.029,5
7568,file_68139.py,Java,Spring,419,44,49,17,Long Method,Minor,Extract Class,1,13,25,204,54.75,0.897,13
4966,file_68140.py,JavaScript,None,1113,5,9,19,Duplicated Code,Major,Simplify Conditional,1,39,10,317,29.38,0.417,4
5450,file_68141.py,JavaScript,React,1058,42,19,3,Inappropriate Intimacy,Major,Remove Dead Code,0,25,16,385,84.47,0.19,9
1598,file_68142.py,C++,React,475,46,45,6,Lazy Class,Critical,Extract Method,1,37,34,363,95.59,0.364,17
1311,file_68143.py,Java,React,1916,33,2,10,Shotgun Surgery,Major,Introduce Parameter Object,0,33,28,226,84.81,0.305,16
3621,file_68144.py,Python,Flask,1759,31,26,2,Switch Statements,Minor,Split Class,0,53,11,78,22.84,0.911,12
5707,file_68145.py,Go,Flask,1465,32,37,9,Speculative Generality,Critical,Extract Class,1,9,6,199,20.28,0.06,15
4957,file_68146.py,Go,Flask,593,11,38,6,Speculative Generality,Critical,Move Method,1,41,32,110,53.06,0.844,10
2179,file_68147.py,Java,Flask,1957,40,67,12,Feature Envy,Major,Remove Dead Code,0,39,31,399,49.78,0.897,11
8204,file_68148.py,Java,None,422,5,43,11,Long Method,Critical,Extract Class,0,11,8,5,55.24,0.555,4
9979,file_68149.py,C#,Spring,90,34,44,8,Large Class,Critical,Extract Method,1,18,29,32,41.41,0.91,16
5642,file_68150.py,C++,None,1371,9,45,19,Feature Envy,Major,Simplify Conditional,0,40,2,134,21.27,0.647,15
1353,file_68151.py,Go,Spring,674,48,30,5,Inappropriate Intimacy,Critical,Move Method,0,51,38,244,83.03,0.544,12
5114,file_68152.py,C#,React,1946,7,3,8,Dead Code,Minor,Remove Dead Code,0,42,37,140,79.69,0.001,2
6127,file_68153.py,Go,Spring,1705,47,46,10,Feature Envy,Minor,Simplify Conditional,1,11,19,46,73.55,0.611,9
4503,file_68154.py,JavaScript,Flask,520,16,71,19,Feature Envy,Critical,Extract Method,1,57,7,379,52.17,0.223,6
1783,file_68155.py,Python,Django,1638,34,9,17,Message Chains,Major,Replace Conditional with Polymorphism,1,58,8,354,44.21,0.313,18
6492,file_68156.py,Java,Flask,431,10,74,16,Data Clumps,Critical,Remove Dead Code,1,41,17,368,45.41,0.91,9
6772,file_68157.py,C#,Angular,1521,46,33,6,Inappropriate Intimacy,Critical,Extract Class,1,59,27,246,80.34,0.957,1
6238,file_68158.py,C++,Django,674,43,6,3,Message Chains,Critical,Rename Variable,0,6,2,40,89.25,0.603,4
3504,file_68159.py,C++,Spring,1338,33,49,15,Shotgun Surgery,Major,Extract Class,0,40,3,157,42.01,0.169,11
1925,file_68160.py,C#,None,796,24,52,12,God Class,Major,Simplify Conditional,0,33,21,445,17.95,0.725,11
6566,file_68161.py,Go,Flask,861,43,72,7,Dead Code,Critical,Simplify Conditional,1,41,20,110,41.09,0.671,17
2743,file_68162.py,C++,React,1679,18,14,18,Primitive Obsession,Minor,Replace Conditional with Polymorphism,1,54,39,274,54.7,0.716,1
6919,file_68163.py,JavaScript,Spring,1961,2,56,18,Data Clumps,Minor,Remove Dead Code,1,34,36,434,97.27,0.612,0
7990,file_68164.py,Go,Spring,1131,2,26,4,Data Clumps,Major,Extract Class,1,16,24,215,96.75,0.567,2
1266,file_68165.py,JavaScript,React,807,33,64,12,Switch Statements,Major,Introduce Parameter Object,1,16,4,168,98.51,0.083,9
4087,file_68166.py,Java,Angular,875,28,4,4,Inappropriate Intimacy,Minor,Move Method,0,35,21,87,85.73,0.371,13
7621,file_68167.py,Python,React,1522,46,65,13,Feature Envy,Major,Introduce Parameter Object,0,8,7,482,57.46,0.661,7
6560,file_68168.py,Java,None,849,41,28,18,God Class,Major,Rename Variable,1,23,4,296,92.28,0.712,11
4041,file_68169.py,Python,Spring,1183,2,47,5,Data Clumps,Critical,Simplify Conditional,0,35,19,284,31.41,0.688,0
2886,file_68170.py,JavaScript,Django,1231,38,10,13,Message Chains,Major,Rename Variable,0,30,16,438,66.3,0.369,12
6295,file_68171.py,C++,Angular,907,19,37,7,Shotgun Surgery,Major,Extract Method,0,46,10,207,22.65,0.083,0
2657,file_68172.py,C#,Spring,1294,42,18,15,Long Method,Major,Extract Method,1,46,25,464,34.71,0.357,7
1552,file_68173.py,C#,Angular,1891,1,49,5,Data Clumps,Major,Extract Class,0,16,6,374,22.8,0.763,2
3552,file_68174.py,JavaScript,React,1287,46,24,3,Duplicated Code,Minor,Rename Variable,1,56,31,132,38.97,0.987,18
6458,file_68175.py,Go,None,1175,13,43,14,Shotgun Surgery,Minor,Split Class,0,51,25,242,29.74,0.709,12
5668,file_68176.py,JavaScript,Angular,818,24,22,17,Message Chains,Minor,Introduce Parameter Object,1,34,14,135,91.76,0.54,16
8644,file_68177.py,Go,React,1661,18,76,3,God Class,Major,Move Method,0,5,6,54,73.99,0.766,6
7757,file_68178.py,Go,React,1968,14,15,7,Shotgun Surgery,Critical,Inline Method,0,15,14,420,13.7,0.548,12
3100,file_68179.py,Python,React,1979,7,18,11,Inappropriate Intimacy,Critical,Extract Class,1,27,5,372,15.97,0.396,12
7243,file_68180.py,JavaScript,None,261,34,46,18,Primitive Obsession,Critical,Move Method,1,21,7,443,87.99,0.131,6
4548,file_68181.py,Python,Flask,682,16,59,4,Speculative Generality,Minor,Replace Conditional with Polymorphism,1,50,4,276,51.85,0.934,1
4420,file_68182.py,C++,React,1401,30,57,13,Switch Statements,Major,Inline Method,0,52,29,460,61.84,0.804,3
5354,file_68183.py,Python,Flask,1389,4,53,6,God Class,Minor,Remove Dead Code,0,13,27,249,73.32,1.0,9
2389,file_68184.py,Java,None,566,11,42,8,God Class,Minor,Remove Dead Code,1,6,36,114,60.6,0.669,0
9132,file_68185.py,Python,Spring,847,19,75,16,Data Clumps,Minor,Inline Method,1,36,36,106,53.11,0.336,6
7463,file_68186.py,C++,React,1384,45,5,12,Primitive Obsession,Minor,Move Method,0,54,33,491,74.88,0.995,5
7282,file_68187.py,JavaScript,React,1680,35,56,4,Shotgun Surgery,Minor,Move Method,0,55,20,473,47.51,0.884,2
5044,file_68188.py,Python,Angular,1953,39,6,8,Inappropriate Intimacy,Major,Move Method,0,53,31,388,11.76,0.52,3
8104,file_68189.py,Go,Spring,1662,10,76,9,Message Chains,Major,Inline Method,0,29,11,347,42.25,0.598,2
1807,file_68190.py,Python,Django,509,35,76,17,Temporary Field,Major,Encapsulate Field,0,38,35,442,63.28,0.174,17
9809,file_68191.py,C++,Angular,1363,34,30,14,Duplicated Code,Critical,Inline Method,0,6,11,283,45.03,0.399,5
1910,file_68192.py,C++,Angular,1586,42,79,3,Long Method,Major,Extract Class,1,19,16,442,35.29,0.965,8
3146,file_68193.py,C#,React,679,5,26,9,Primitive Obsession,Major,Inline Method,0,43,17,231,95.95,0.789,0
4485,file_68194.py,C++,None,886,9,17,7,Duplicated Code,Major,Remove Dead Code,1,53,27,440,41.96,0.221,9
1020,file_68195.py,C#,Angular,720,11,73,14,Feature Envy,Major,Split Class,1,59,37,429,59.8,0.114,16
2759,file_68196.py,JavaScript,React,1386,26,6,7,Dead Code,Critical,Encapsulate Field,0,15,19,171,41.97,0.245,14
6814,file_68197.py,C#,None,1562,24,56,9,Dead Code,Major,Simplify Conditional,1,24,13,463,36.29,0.243,17
1702,file_68198.py,Python,Spring,632,25,50,9,Message Chains,Major,Extract Class,1,47,20,170,83.15,0.644,1
9072,file_68199.py,C++,Django,916,6,29,16,Switch Statements,Minor,Encapsulate Field,0,13,28,373,57.23,0.468,11
3355,file_68200.py,Java,React,1304,1,69,2,Switch Statements,Critical,Encapsulate Field,1,14,24,421,66.52,0.343,1
7601,file_68201.py,Python,Flask,728,16,71,6,Shotgun Surgery,Minor,Move Method,0,37,7,267,32.8,0.907,6
5852,file_68202.py,C#,Flask,1776,15,65,1,Lazy Class,Critical,Replace Conditional with Polymorphism,1,22,18,385,93.4,0.571,4
5616,file_68203.py,C++,None,725,2,69,3,Inappropriate Intimacy,Critical,Extract Class,0,42,35,299,93.13,0.068,18
8648,file_68204.py,C#,Spring,474,46,8,10,Long Method,Minor,Extract Method,1,22,1,304,59.8,0.698,7
7778,file_68205.py,Java,Angular,972,3,49,14,Speculative Generality,Major,Remove Dead Code,1,5,23,424,24.29,0.416,12
4183,file_68206.py,C++,Spring,290,32,66,11,Switch Statements,Minor,Move Method,0,55,10,215,29.34,0.827,14
9915,file_68207.py,Python,Spring,497,39,22,13,God Class,Minor,Simplify Conditional,1,6,12,62,49.61,0.031,6
7099,file_68208.py,Python,React,458,8,52,7,Switch Statements,Critical,Introduce Parameter Object,0,58,2,458,91.22,0.988,4
2282,file_68209.py,Python,Django,280,24,54,3,Speculative Generality,Minor,Rename Variable,1,11,34,362,87.09,0.788,5
8053,file_68210.py,JavaScript,Django,755,25,46,11,Shotgun Surgery,Major,Introduce Parameter Object,1,39,18,43,54.42,0.2,11
7471,file_68211.py,JavaScript,Spring,998,31,23,16,Large Class,Major,Introduce Parameter Object,1,32,6,215,37.46,0.938,16
7259,file_68212.py,C#,Spring,218,43,34,12,Duplicated Code,Minor,Rename Variable,1,8,21,241,95.81,0.811,14
8405,file_68213.py,C#,Angular,1099,10,50,2,Shotgun Surgery,Major,Encapsulate Field,1,7,36,137,35.65,0.957,18
2710,file_68214.py,JavaScript,Spring,997,45,23,2,Temporary Field,Critical,Rename Variable,1,24,16,385,47.87,0.012,6
4728,file_68215.py,Go,Django,1607,48,31,18,Duplicated Code,Minor,Rename Variable,0,46,15,14,29.49,0.398,4
7695,file_68216.py,JavaScript,Django,402,43,19,16,Long Method,Minor,Split Class,0,22,25,369,30.76,0.972,3
2081,file_68217.py,Go,Django,1575,29,71,7,Duplicated Code,Minor,Extract Class,0,17,16,373,79.15,0.634,2
7531,file_68218.py,JavaScript,Flask,1325,23,60,10,Switch Statements,Critical,Replace Conditional with Polymorphism,1,56,27,415,21.39,0.279,15
2878,file_68219.py,Java,Django,1005,21,42,15,Inappropriate Intimacy,Minor,Simplify Conditional,1,39,37,461,31.03,0.116,7
9504,file_68220.py,Python,React,1732,49,7,17,Dead Code,Minor,Remove Dead Code,0,55,10,84,65.19,0.63,19
9024,file_68221.py,Go,Spring,1834,27,22,1,Long Method,Critical,Remove Dead Code,0,55,11,453,60.22,0.481,4
7295,file_68222.py,C++,React,515,38,2,16,Long Method,Minor,Introduce Parameter Object,1,57,25,322,93.68,0.843,3
7050,file_68223.py,C#,Spring,522,39,48,13,Duplicated Code,Major,Replace Conditional with Polymorphism,1,48,39,441,79.3,0.87,18
4917,file_68224.py,Go,None,1523,17,53,14,Feature Envy,Critical,Encapsulate Field,0,10,11,130,44.81,0.153,14
4731,file_68225.py,JavaScript,Django,742,33,37,1,Speculative Generality,Minor,Remove Dead Code,1,27,15,462,16.08,0.44,15
1051,file_68226.py,Go,Flask,1316,14,46,15,Long Method,Minor,Split Class,1,11,3,102,17.8,0.713,17
2782,file_68227.py,Java,Flask,1551,9,78,12,Switch Statements,Major,Split Class,0,21,24,391,31.0,0.925,11
2293,file_68228.py,Go,Spring,894,8,42,3,Long Method,Critical,Split Class,1,54,34,488,69.67,0.539,18
1934,file_68229.py,JavaScript,Angular,197,18,13,15,Inappropriate Intimacy,Major,Extract Class,1,15,4,72,21.52,0.849,5
7393,file_68230.py,Python,None,1642,15,27,17,Lazy Class,Major,Remove Dead Code,1,30,9,327,18.43,0.195,7
5691,file_68231.py,JavaScript,Angular,920,12,20,3,Feature Envy,Minor,Replace Conditional with Polymorphism,0,35,1,388,67.85,0.89,14
1498,file_68232.py,JavaScript,Django,1812,16,64,7,Speculative Generality,Critical,Rename Variable,1,58,36,386,12.37,0.666,9
8270,file_68233.py,Java,Flask,1689,45,72,18,Shotgun Surgery,Major,Simplify Conditional,1,5,34,127,57.53,0.806,2
1469,file_68234.py,JavaScript,Angular,651,10,4,1,Duplicated Code,Critical,Simplify Conditional,1,56,15,323,80.08,0.999,1
5834,file_68235.py,Go,Angular,884,22,73,18,Duplicated Code,Minor,Extract Method,0,38,28,229,64.34,0.584,8
2672,file_68236.py,Go,None,351,16,43,14,Switch Statements,Major,Simplify Conditional,1,59,31,436,56.63,0.845,16
4634,file_68237.py,Python,Flask,780,23,22,11,God Class,Minor,Extract Class,0,36,6,347,30.17,0.288,7
6156,file_68238.py,C++,Angular,842,11,31,16,Lazy Class,Critical,Replace Conditional with Polymorphism,0,45,13,42,12.75,0.754,11
7280,file_68239.py,C#,Flask,816,38,3,7,Temporary Field,Major,Inline Method,0,34,9,338,48.0,0.648,14
1463,file_68240.py,Java,Angular,482,40,31,2,Message Chains,Critical,Remove Dead Code,1,5,31,401,29.47,0.15,0
9127,file_68241.py,JavaScript,Angular,1528,18,24,14,Large Class,Critical,Replace Conditional with Polymorphism,1,41,14,161,34.72,0.749,11
8508,file_68242.py,JavaScript,React,960,48,67,5,Speculative Generality,Major,Move Method,0,10,29,244,54.92,0.779,11
1328,file_68243.py,Go,Flask,488,29,28,5,Speculative Generality,Major,Replace Conditional with Polymorphism,1,21,24,401,45.44,0.66,2
4866,file_68244.py,Go,Spring,1569,28,19,16,Switch Statements,Major,Replace Conditional with Polymorphism,0,35,3,379,55.86,0.532,0
2009,file_68245.py,C++,React,955,4,46,5,Shotgun Surgery,Minor,Split Class,1,53,24,21,73.04,0.803,2
9520,file_68246.py,C++,None,886,46,68,10,Feature Envy,Minor,Inline Method,1,54,24,439,83.58,0.115,5
9666,file_68247.py,JavaScript,Angular,97,11,59,11,Data Clumps,Major,Introduce Parameter Object,1,42,8,208,24.88,0.77,4
9987,file_68248.py,Go,Angular,1587,32,14,5,Switch Statements,Major,Introduce Parameter Object,1,55,14,333,22.11,0.035,8
9226,file_68249.py,C++,Flask,481,22,60,17,Long Method,Major,Inline Method,1,7,22,426,60.5,0.093,3
1165,file_68250.py,JavaScript,None,1055,37,72,10,Message Chains,Major,Move Method,1,9,32,465,94.99,0.655,17
4679,file_68251.py,Go,Flask,1607,30,43,3,Message Chains,Major,Rename Variable,1,41,23,163,29.99,0.356,15
8816,file_68252.py,Go,Django,390,33,30,14,Speculative Generality,Critical,Extract Method,1,45,19,220,38.91,0.83,18
9578,file_68253.py,JavaScript,Django,501,14,52,14,Feature Envy,Major,Simplify Conditional,0,13,11,332,39.63,0.096,2
7706,file_68254.py,JavaScript,Django,1416,1,5,3,Shotgun Surgery,Minor,Introduce Parameter Object,1,50,32,431,63.64,0.764,12
3636,file_68255.py,C#,Spring,756,44,10,2,Duplicated Code,Minor,Split Class,1,29,23,28,92.29,0.845,13
7369,file_68256.py,JavaScript,Flask,96,40,11,8,God Class,Minor,Move Method,0,18,33,29,43.29,0.432,19
4037,file_68257.py,C++,Flask,1710,5,77,8,Lazy Class,Major,Introduce Parameter Object,0,12,36,64,82.99,0.456,3
6088,file_68258.py,Go,Django,1746,17,35,9,Shotgun Surgery,Minor,Extract Method,0,45,18,142,93.38,0.775,18
2698,file_68259.py,Go,None,422,40,50,15,Feature Envy,Minor,Encapsulate Field,1,42,21,33,25.22,0.289,8
3063,file_68260.py,Python,Spring,622,28,19,14,Inappropriate Intimacy,Critical,Remove Dead Code,0,35,15,392,60.34,0.445,0
2191,file_68261.py,Java,Angular,608,18,53,3,Dead Code,Critical,Remove Dead Code,1,42,20,126,57.78,0.796,12
5932,file_68262.py,Java,React,417,9,16,12,God Class,Minor,Inline Method,0,57,26,100,73.51,0.841,6
8175,file_68263.py,Java,Angular,1867,48,38,8,Switch Statements,Critical,Encapsulate Field,1,10,36,470,94.9,0.834,14
8605,file_68264.py,Java,Django,916,7,57,8,Dead Code,Minor,Remove Dead Code,1,31,33,172,83.33,0.26,4
6792,file_68265.py,Go,Spring,931,22,2,16,Duplicated Code,Minor,Split Class,0,38,3,432,36.18,0.779,15
6554,file_68266.py,JavaScript,Angular,1276,13,16,5,Inappropriate Intimacy,Minor,Encapsulate Field,0,30,9,254,69.22,0.776,8
4457,file_68267.py,Python,Django,1314,39,54,17,Feature Envy,Major,Split Class,1,41,19,370,98.34,0.992,19
7675,file_68268.py,C#,Flask,819,9,24,15,Large Class,Major,Extract Method,0,45,15,271,11.71,0.839,5
9512,file_68269.py,JavaScript,Flask,747,23,41,4,Switch Statements,Major,Introduce Parameter Object,1,48,4,386,18.98,0.201,10
7031,file_68270.py,Python,Flask,922,47,79,5,Long Method,Major,Inline Method,1,27,27,466,54.01,0.345,0
7888,file_68271.py,C++,Flask,869,14,72,17,Duplicated Code,Minor,Inline Method,1,5,35,156,16.37,0.554,9
5970,file_68272.py,C++,Flask,1617,3,24,2,Inappropriate Intimacy,Critical,Extract Class,0,36,27,402,10.36,0.276,5
2740,file_68273.py,C#,Angular,1638,6,1,2,Temporary Field,Major,Rename Variable,0,18,26,461,80.21,0.274,3
2114,file_68274.py,Python,Flask,1739,25,20,6,Shotgun Surgery,Minor,Extract Class,0,8,37,428,90.98,0.73,19
2464,file_68275.py,Python,None,1240,49,64,5,Primitive Obsession,Major,Extract Method,0,5,23,32,91.39,0.788,14
6753,file_68276.py,C++,Django,1705,21,77,9,Temporary Field,Minor,Rename Variable,1,48,23,235,60.03,0.469,4
6537,file_68277.py,Python,Angular,488,41,36,18,Feature Envy,Critical,Rename Variable,0,30,28,370,42.82,0.547,4
5794,file_68278.py,Java,None,485,23,68,11,God Class,Major,Inline Method,0,55,9,406,95.56,0.554,13
4663,file_68279.py,Go,Angular,1879,5,76,11,Switch Statements,Critical,Simplify Conditional,1,58,33,129,87.04,0.571,12
7811,file_68280.py,C#,Angular,750,6,61,8,Feature Envy,Major,Replace Conditional with Polymorphism,1,25,19,323,24.9,0.552,8
9106,file_68281.py,Python,Django,76,47,35,3,Temporary Field,Critical,Inline Method,1,10,17,104,62.7,0.78,3
2442,file_68282.py,Go,Flask,1174,24,11,10,Inappropriate Intimacy,Minor,Extract Method,0,59,38,42,64.95,0.653,11
4470,file_68283.py,Java,Flask,1980,27,4,16,Switch Statements,Minor,Introduce Parameter Object,0,31,3,495,14.17,0.56,14
8066,file_68284.py,C#,Angular,1472,2,27,8,Speculative Generality,Minor,Split Class,0,11,1,467,79.6,0.647,14
4710,file_68285.py,Java,Flask,1271,34,15,1,Lazy Class,Minor,Move Method,1,49,5,410,64.67,0.634,11
5978,file_68286.py,Go,Spring,1166,28,71,6,Message Chains,Major,Inline Method,0,56,10,132,54.68,0.903,13
2429,file_68287.py,C#,Flask,1867,14,26,7,Long Method,Minor,Simplify Conditional,0,54,22,16,59.29,0.639,8
5968,file_68288.py,C#,Flask,762,36,6,3,God Class,Major,Remove Dead Code,1,13,38,70,88.22,0.742,5
5886,file_68289.py,C#,React,792,9,75,10,Large Class,Minor,Remove Dead Code,1,47,4,449,50.46,0.617,17
1908,file_68290.py,Java,Spring,1054,3,36,3,Dead Code,Minor,Extract Method,1,14,37,253,47.01,0.312,4
6691,file_68291.py,Python,Spring,1845,36,20,3,Large Class,Major,Extract Method,0,44,21,146,63.79,0.645,5
1630,file_68292.py,Go,Angular,834,48,28,18,Lazy Class,Major,Encapsulate Field,0,44,26,351,48.37,0.135,13
8159,file_68293.py,Java,Flask,1700,45,3,8,Inappropriate Intimacy,Minor,Replace Conditional with Polymorphism,1,16,7,183,54.02,0.574,18
9142,file_68294.py,Java,Spring,1129,35,75,14,Dead Code,Minor,Replace Conditional with Polymorphism,1,10,39,483,64.45,0.476,15
