project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
3550,file_8820.py,Java,Django,215,11,37,2,Lazy Class,Major,Remove Dead Code,0,34,28,470,26.35,0.613,10
2673,file_8823.py,Java,Flask,1394,38,49,6,God Class,Major,Introduce Parameter Object,0,52,4,295,40.93,0.46,2
7857,file_8826.py,Java,Spring,834,5,25,8,Dead Code,Major,Move Method,1,43,22,431,44.03,0.1,6
7172,file_8829.py,Java,Flask,589,4,34,15,Primitive Obsession,Minor,Remove Dead Code,0,36,10,462,67.92,0.729,4
2384,file_8830.py,Java,Spring,1229,32,24,9,Temporary Field,Minor,Extract Method,0,59,12,145,54.22,0.649,2
7305,file_8833.py,Java,Django,429,35,25,6,Speculative Generality,Major,Inline Method,0,23,33,340,19.48,0.298,0
7981,file_8836.py,Java,Flask,1572,28,56,1,Temporary Field,Minor,Split Class,1,56,32,476,72.41,0.182,9
8042,file_8843.py,Java,Flask,867,10,31,11,Feature Envy,Critical,Extract Method,0,56,8,240,73.35,0.823,10
3970,file_8846.py,Java,Spring,793,47,61,12,Lazy Class,Critical,Remove Dead Code,1,50,2,304,11.4,0.242,11
1025,file_8851.py,Java,Angular,1866,23,45,16,Inappropriate Intimacy,Major,Simplify Conditional,1,40,30,133,97.66,0.979,13
7651,file_8853.py,Java,Flask,459,14,9,9,Speculative Generality,Minor,Move Method,1,19,10,413,57.15,0.898,5
4659,file_8857.py,Java,Spring,412,26,52,9,Lazy Class,Critical,Remove Dead Code,1,18,32,480,45.45,0.692,12
8192,file_8861.py,Java,,1151,6,4,12,God Class,Minor,Introduce Parameter Object,1,24,4,365,81.91,0.683,12
6957,file_8865.py,Java,,1220,11,23,16,Message Chains,Major,Simplify Conditional,0,33,32,123,68.62,0.755,11
5181,file_8868.py,Java,,1117,37,25,2,Lazy Class,Minor,Simplify Conditional,1,58,9,36,93.76,0.486,19
8272,file_8876.py,Java,Django,200,26,57,10,Shotgun Surgery,Critical,Inline Method,1,31,13,49,11.74,0.935,13
5673,file_8877.py,Java,Spring,794,37,26,16,Shotgun Surgery,Minor,Remove Dead Code,0,16,16,105,84.39,0.052,3
7192,file_8879.py,Java,Django,631,8,33,4,Shotgun Surgery,Major,Split Class,0,50,10,116,96.1,0.648,11
5857,file_8882.py,Java,,873,7,53,8,Shotgun Surgery,Minor,Rename Variable,0,19,1,88,27.56,0.884,11
4146,file_8884.py,Java,Django,909,31,14,16,Feature Envy,Minor,Inline Method,0,54,34,44,38.05,0.308,0
5414,file_8888.py,Java,Spring,603,48,10,9,Lazy Class,Minor,Replace Conditional with Polymorphism,1,51,21,304,57.82,0.187,19
6672,file_8890.py,Java,,649,15,60,19,Speculative Generality,Major,Encapsulate Field,1,14,12,14,13.48,0.567,12
4963,file_8893.py,Java,Django,1506,36,22,18,Duplicated Code,Critical,Rename Variable,0,47,4,463,89.32,0.148,5
9974,file_8896.py,Java,Django,687,25,14,4,Speculative Generality,Major,Move Method,0,47,13,343,43.81,0.574,15
2116,file_8897.py,Java,,1700,44,76,14,Large Class,Minor,Extract Class,0,31,28,84,36.81,0.41,9
2941,file_8907.py,Java,Django,188,37,68,6,Primitive Obsession,Major,Extract Method,1,33,27,231,17.21,0.331,8
8933,file_8909.py,Java,Django,1291,12,11,13,Feature Envy,Critical,Replace Conditional with Polymorphism,0,40,21,222,57.86,0.17,14
1770,file_8912.py,Java,Flask,253,14,60,4,Dead Code,Major,Inline Method,0,28,25,286,97.33,0.511,11
8512,file_8922.py,Java,,242,28,15,17,Temporary Field,Minor,Simplify Conditional,1,31,14,155,44.56,0.794,17
7025,file_8925.py,Java,Spring,756,15,55,13,Duplicated Code,Minor,Introduce Parameter Object,0,10,28,104,55.67,0.878,8
5408,file_8926.py,Java,Spring,1942,18,42,17,God Class,Minor,Extract Method,0,13,6,111,14.06,0.187,17
9419,file_8928.py,Java,Spring,1570,31,61,12,Data Clumps,Minor,Inline Method,1,5,29,402,59.24,0.365,7
8989,file_8940.py,Java,Flask,1213,42,34,12,Large Class,Major,Extract Method,0,48,31,104,61.08,0.723,18
5692,file_8943.py,Java,,961,14,5,12,Dead Code,Critical,Rename Variable,1,55,28,318,79.56,0.537,18
5419,file_8944.py,Java,Angular,391,17,61,8,Temporary Field,Minor,Replace Conditional with Polymorphism,1,8,21,132,60.86,0.741,8
7347,file_8953.py,Java,Spring,1779,29,62,14,Temporary Field,Critical,Rename Variable,1,45,8,288,17.21,0.749,2
9533,file_8958.py,Java,Flask,474,47,14,7,Data Clumps,Critical,Simplify Conditional,0,25,22,304,16.8,0.198,14
9324,file_8959.py,Java,Angular,423,13,43,9,Duplicated Code,Major,Replace Conditional with Polymorphism,1,55,21,124,43.15,0.19,4
7010,file_8973.py,Java,Django,1149,25,42,2,Switch Statements,Minor,Encapsulate Field,1,47,37,363,41.29,0.334,17
3179,file_8976.py,Java,Flask,435,12,64,11,God Class,Minor,Introduce Parameter Object,0,23,3,349,37.08,0.693,11
6712,file_8986.py,Java,Angular,751,48,49,4,Temporary Field,Major,Simplify Conditional,1,23,2,456,17.98,0.822,4
8058,file_8994.py,Java,,1678,38,63,14,Temporary Field,Minor,Split Class,1,17,1,186,29.34,0.145,19
8096,file_8997.py,Java,Django,127,13,13,1,Data Clumps,Minor,Rename Variable,0,38,16,37,31.92,0.935,12
7044,file_9018.py,Java,Spring,363,30,73,7,Inappropriate Intimacy,Minor,Remove Dead Code,1,35,38,422,40.34,0.528,10
1740,file_9027.py,Java,Spring,1880,29,27,16,Feature Envy,Minor,Remove Dead Code,0,25,21,154,56.13,0.671,6
3000,file_9029.py,Java,React,1998,16,53,8,Duplicated Code,Major,Rename Variable,1,7,28,485,48.3,0.889,6
2471,file_9030.py,Java,Angular,406,44,7,6,Primitive Obsession,Critical,Extract Class,0,28,22,124,96.94,0.332,16
6153,file_9033.py,Java,Flask,24,32,37,4,Speculative Generality,Major,Extract Class,0,28,30,278,41.5,0.879,10
9592,file_9036.py,Java,Angular,639,8,45,8,Temporary Field,Minor,Remove Dead Code,0,36,24,103,12.49,0.335,5
1723,file_9038.py,Java,,676,29,5,14,Lazy Class,Critical,Inline Method,0,47,5,148,33.52,0.79,19
8545,file_9041.py,Java,React,87,8,30,15,Lazy Class,Minor,Extract Method,0,35,1,305,67.83,0.165,15
1569,file_9044.py,Java,Django,457,23,19,1,Inappropriate Intimacy,Critical,Move Method,0,54,30,103,50.34,0.933,12
9737,file_9046.py,Java,Angular,1301,23,37,2,Long Method,Critical,Rename Variable,0,22,25,454,97.57,0.242,15
7999,file_9059.py,Java,Django,1619,37,29,7,Shotgun Surgery,Minor,Replace Conditional with Polymorphism,0,51,3,456,92.87,0.552,3
3303,file_9062.py,Java,Flask,362,22,23,9,Inappropriate Intimacy,Major,Extract Class,1,56,12,132,74.24,0.497,2
3911,file_9064.py,Java,React,602,27,26,4,Shotgun Surgery,Minor,Extract Method,1,8,10,17,16.28,0.964,3
9991,file_9065.py,Java,Spring,1445,2,55,6,Inappropriate Intimacy,Minor,Simplify Conditional,1,17,25,127,98.24,0.536,9
2250,file_9071.py,Java,React,1721,13,78,7,Long Method,Critical,Rename Variable,0,6,28,245,13.15,0.491,8
9994,file_9082.py,Java,Django,547,7,2,9,Primitive Obsession,Minor,Encapsulate Field,1,41,38,156,57.34,0.606,19
2809,file_9088.py,Java,Angular,1642,10,58,10,Lazy Class,Major,Extract Method,1,6,3,171,85.84,0.694,10
6539,file_9089.py,Java,Spring,813,6,2,2,God Class,Critical,Replace Conditional with Polymorphism,0,8,6,231,83.29,0.52,16
1713,file_9105.py,Java,,1271,17,31,5,Shotgun Surgery,Minor,Inline Method,0,32,27,479,25.91,0.217,14
8011,file_9107.py,Java,Django,1208,37,35,17,Primitive Obsession,Major,Move Method,1,40,26,88,75.33,0.162,5
2746,file_9110.py,Java,React,1308,36,4,3,Primitive Obsession,Major,Move Method,1,15,18,431,31.68,0.662,12
2207,file_9111.py,Java,React,183,6,63,9,Large Class,Critical,Remove Dead Code,1,28,31,196,69.19,0.884,14
8073,file_9114.py,Java,,310,31,47,15,Long Method,Minor,Replace Conditional with Polymorphism,1,6,9,399,99.44,0.159,13
8692,file_9125.py,Java,,1533,7,33,13,God Class,Critical,Encapsulate Field,0,12,24,248,36.14,0.46,12
1036,file_9132.py,Java,Django,362,27,63,16,Large Class,Critical,Rename Variable,0,45,30,152,52.93,0.817,15
7283,file_9134.py,Java,Flask,476,30,78,7,Inappropriate Intimacy,Major,Simplify Conditional,1,50,14,453,26.73,0.325,12
9060,file_9135.py,Java,Django,711,12,57,17,Feature Envy,Major,Encapsulate Field,0,46,39,63,76.02,0.071,2
1661,file_9144.py,Java,Angular,289,31,75,8,Switch Statements,Minor,Introduce Parameter Object,0,34,10,268,91.16,0.22,14
8973,file_9145.py,Java,Spring,1374,48,19,9,Primitive Obsession,Major,Replace Conditional with Polymorphism,1,8,7,27,94.21,0.209,3
1071,file_9162.py,Java,Angular,1656,25,33,11,Temporary Field,Major,Encapsulate Field,0,32,17,289,65.42,0.04,9
6492,file_9164.py,Java,Django,1060,49,31,18,Primitive Obsession,Critical,Inline Method,0,26,35,370,63.63,0.545,2
5759,file_9165.py,Java,Django,1500,49,12,13,Primitive Obsession,Minor,Simplify Conditional,1,49,36,497,71.71,0.843,8
1039,file_9167.py,Java,React,1062,6,46,9,Dead Code,Major,Replace Conditional with Polymorphism,1,46,25,346,27.63,0.322,17
2283,file_9174.py,Java,Flask,30,5,17,6,Long Method,Minor,Extract Class,1,25,22,35,17.98,0.144,14
1815,file_9177.py,Java,Flask,1166,46,76,6,Large Class,Critical,Replace Conditional with Polymorphism,1,30,13,295,58.22,0.201,13
7702,file_9183.py,Java,,1978,49,21,15,Speculative Generality,Minor,Move Method,0,43,35,454,90.9,0.918,19
1107,file_9185.py,Java,Flask,1778,39,34,12,Dead Code,Major,Simplify Conditional,0,53,14,11,38.3,0.415,7
8248,file_9190.py,Java,,467,45,37,3,Dead Code,Major,Extract Class,0,21,22,476,99.55,0.976,17
3962,file_9191.py,Java,Angular,1966,34,58,10,Inappropriate Intimacy,Major,Extract Class,0,30,26,215,89.91,0.879,10
6592,file_9199.py,Java,Angular,837,5,74,17,Message Chains,Critical,Remove Dead Code,1,33,36,141,65.53,0.137,6
4660,file_9219.py,Java,Spring,239,18,1,13,Data Clumps,Major,Replace Conditional with Polymorphism,1,26,10,107,41.13,0.106,11
5274,file_9229.py,Java,Spring,1724,28,10,16,Long Method,Critical,Simplify Conditional,1,29,7,491,57.78,0.375,11
2618,file_9235.py,Java,Django,1541,27,49,6,Lazy Class,Minor,Extract Class,1,25,14,31,57.44,0.274,14
9495,file_9240.py,Java,Angular,965,13,62,11,Feature Envy,Major,Remove Dead Code,0,24,20,231,79.07,0.914,7
9691,file_9250.py,Java,Angular,1390,5,13,5,Switch Statements,Major,Extract Method,0,33,7,42,32.55,0.926,14
8876,file_9267.py,Java,Flask,1396,41,11,2,Duplicated Code,Minor,Inline Method,1,20,25,66,10.48,0.535,19
7099,file_9268.py,Java,,1389,37,11,4,Long Method,Minor,Simplify Conditional,1,21,30,259,60.12,0.873,14
6594,file_9286.py,Java,Spring,542,23,47,4,Inappropriate Intimacy,Critical,Introduce Parameter Object,0,38,11,472,71.5,0.525,6
4389,file_9288.py,Java,Angular,1712,7,19,8,Lazy Class,Minor,Encapsulate Field,1,29,14,162,72.21,0.968,11
4688,file_9291.py,Java,Flask,283,36,45,19,Message Chains,Minor,Replace Conditional with Polymorphism,0,29,11,305,50.88,0.501,2
8211,file_9292.py,Java,Django,1190,37,77,9,Feature Envy,Major,Extract Class,0,18,31,354,83.02,0.7,5
7999,file_9298.py,Java,,1630,31,27,11,Data Clumps,Minor,Move Method,1,39,12,36,28.25,0.348,15
2406,file_9299.py,Java,Flask,33,7,30,16,Feature Envy,Minor,Introduce Parameter Object,1,40,22,284,54.21,0.035,16
8410,file_9300.py,Java,Angular,1301,10,15,6,Inappropriate Intimacy,Minor,Remove Dead Code,1,41,23,369,54.62,0.48,7
2480,file_9301.py,Java,Spring,1188,8,36,2,Speculative Generality,Major,Encapsulate Field,1,40,12,429,93.7,0.101,4
5183,file_9304.py,Java,React,1489,29,21,13,Inappropriate Intimacy,Major,Encapsulate Field,0,9,35,20,27.91,0.123,1
2501,file_9314.py,Java,Django,796,36,47,12,God Class,Critical,Rename Variable,0,23,14,147,85.46,0.135,3
9422,file_9315.py,Java,Angular,1647,38,43,11,God Class,Critical,Move Method,1,36,39,40,90.03,0.43,9
5250,file_9317.py,Java,Spring,476,14,14,11,God Class,Minor,Move Method,1,57,18,58,50.14,0.953,17
7927,file_9323.py,Java,Flask,400,39,32,3,God Class,Minor,Inline Method,0,5,5,408,33.08,0.946,17
8098,file_9328.py,Java,React,1914,33,6,3,Duplicated Code,Minor,Rename Variable,0,51,14,49,66.52,1.0,16
3036,file_9333.py,Java,React,758,4,54,9,Inappropriate Intimacy,Critical,Extract Class,0,51,9,296,69.62,0.026,12
1675,file_9340.py,Java,Spring,1060,11,62,8,Primitive Obsession,Major,Extract Class,0,27,33,479,23.24,0.22,16
7668,file_9341.py,Java,Flask,1791,12,59,11,Long Method,Critical,Move Method,0,53,2,438,63.08,0.869,16
8652,file_9344.py,Java,Angular,610,24,45,15,Message Chains,Critical,Encapsulate Field,1,24,19,218,62.17,0.367,14
2485,file_9346.py,Java,Flask,551,49,17,19,Shotgun Surgery,Major,Move Method,1,52,28,443,41.25,0.01,6
7487,file_9355.py,Java,,281,37,23,14,Switch Statements,Minor,Inline Method,1,6,24,482,24.84,0.816,1
2658,file_9364.py,Java,Flask,1619,15,67,12,Primitive Obsession,Minor,Remove Dead Code,1,25,2,456,21.58,0.511,12
9378,file_9365.py,Java,Angular,1290,29,42,4,Large Class,Critical,Remove Dead Code,0,13,13,322,42.9,0.151,19
9532,file_9370.py,Java,React,562,19,44,1,Duplicated Code,Minor,Replace Conditional with Polymorphism,1,26,4,67,20.19,0.839,12
3428,file_9377.py,Java,,1512,17,31,12,Primitive Obsession,Minor,Rename Variable,1,18,7,333,97.88,0.481,14
6396,file_9379.py,Java,Angular,1500,11,51,6,Switch Statements,Critical,Introduce Parameter Object,0,36,18,210,95.03,0.143,8
7993,file_9380.py,Java,,136,15,52,12,God Class,Major,Remove Dead Code,1,11,27,188,76.43,0.866,18
4598,file_9381.py,Java,React,1446,3,45,11,God Class,Major,Introduce Parameter Object,0,45,33,107,30.21,0.221,12
8636,file_9384.py,Java,,1550,25,68,6,Primitive Obsession,Critical,Split Class,0,53,18,193,66.56,0.296,2
3196,file_9388.py,Java,Spring,1076,29,3,15,Data Clumps,Critical,Encapsulate Field,0,35,33,234,33.75,0.273,12
8971,file_9402.py,Java,Spring,161,27,23,13,Dead Code,Critical,Replace Conditional with Polymorphism,1,18,8,175,38.66,0.574,15
8062,file_9405.py,Java,,438,31,7,18,Primitive Obsession,Minor,Inline Method,1,37,26,238,51.6,0.621,0
8444,file_9411.py,Java,Flask,1896,1,52,11,Switch Statements,Major,Simplify Conditional,1,13,24,80,24.27,0.311,14
5329,file_9415.py,Java,Spring,1280,1,54,3,Data Clumps,Minor,Extract Method,1,43,32,10,77.54,0.093,19
7057,file_9426.py,Java,React,607,36,73,10,Speculative Generality,Critical,Split Class,1,16,25,433,34.89,0.854,18
3500,file_9436.py,Java,Flask,1927,37,55,9,Dead Code,Minor,Introduce Parameter Object,0,49,35,45,83.65,0.897,10
3259,file_9438.py,Java,Spring,751,28,41,11,Dead Code,Major,Remove Dead Code,1,32,15,324,29.51,0.887,9
2502,file_9442.py,Java,Django,1612,9,70,19,Duplicated Code,Major,Split Class,1,27,32,33,93.87,0.413,9
4116,file_9456.py,Java,,72,26,6,11,Message Chains,Critical,Encapsulate Field,1,32,5,6,90.74,0.495,14
3212,file_9458.py,Java,Angular,1149,36,67,11,Shotgun Surgery,Critical,Move Method,1,33,8,275,20.74,0.277,15
6493,file_9459.py,Java,Django,163,39,20,18,Switch Statements,Major,Rename Variable,0,19,31,144,76.46,0.846,3
8232,file_9460.py,Java,Flask,351,2,25,5,Feature Envy,Minor,Remove Dead Code,0,35,9,210,39.17,0.967,16
9085,file_9466.py,Java,React,1211,6,43,5,Message Chains,Major,Extract Class,0,49,23,414,69.69,0.552,13
5200,file_9467.py,Java,React,454,14,22,8,Switch Statements,Critical,Inline Method,1,51,2,245,33.07,0.122,17
5791,file_9468.py,Java,Spring,1300,30,74,4,Large Class,Major,Extract Class,1,55,23,138,56.35,0.839,9
9851,file_9470.py,Java,React,1888,23,71,15,Temporary Field,Major,Remove Dead Code,1,31,35,351,31.7,0.155,14
8420,file_9479.py,Java,React,1633,1,6,9,Dead Code,Major,Introduce Parameter Object,1,18,12,242,56.04,0.463,11
9437,file_9488.py,Java,Angular,1426,4,23,5,Feature Envy,Critical,Replace Conditional with Polymorphism,0,22,18,485,73.22,0.632,2
8644,file_9490.py,Java,Django,270,44,52,3,Dead Code,Major,Replace Conditional with Polymorphism,1,59,6,293,61.5,0.254,15
7560,file_9491.py,Java,Flask,509,41,69,4,Lazy Class,Minor,Introduce Parameter Object,1,23,2,282,42.97,0.181,10
5077,file_9494.py,Java,Spring,1198,25,18,11,God Class,Major,Inline Method,0,53,11,476,37.25,0.726,4
2417,file_9496.py,Java,Django,947,29,57,9,Shotgun Surgery,Major,Inline Method,0,55,14,241,88.74,0.288,11
6132,file_9502.py,Java,Flask,1771,39,44,18,Long Method,Major,Split Class,0,12,28,246,96.12,0.736,2
2734,file_9507.py,Java,Spring,1080,35,57,4,Large Class,Major,Simplify Conditional,1,5,25,129,99.02,0.041,17
2816,file_9514.py,Java,Flask,1089,45,29,1,Duplicated Code,Critical,Introduce Parameter Object,1,6,10,308,99.16,0.733,7
9444,file_9515.py,Java,,1269,4,56,10,Message Chains,Major,Replace Conditional with Polymorphism,1,46,9,52,29.21,0.845,10
6228,file_9519.py,Java,React,934,48,17,7,Primitive Obsession,Minor,Inline Method,0,56,17,282,33.42,0.487,9
9378,file_9523.py,Java,Django,732,25,67,13,Large Class,Major,Introduce Parameter Object,1,29,31,107,72.0,0.06,10
9179,file_9525.py,Java,Flask,1805,19,45,17,Shotgun Surgery,Critical,Extract Class,0,48,3,201,75.46,0.498,16
8254,file_9528.py,Java,React,1619,22,47,1,Temporary Field,Major,Inline Method,1,26,4,89,42.16,0.996,6
6604,file_9537.py,Java,Angular,924,27,53,7,Dead Code,Critical,Inline Method,0,50,10,247,15.12,0.339,8
6674,file_9541.py,Java,,1616,28,2,5,Inappropriate Intimacy,Critical,Split Class,0,57,29,147,45.85,0.767,11
1100,file_9548.py,Java,,961,21,7,14,Lazy Class,Critical,Encapsulate Field,1,23,19,175,15.4,0.293,3
1976,file_9564.py,Java,Spring,499,10,5,15,Duplicated Code,Major,Move Method,1,13,32,365,71.29,0.013,0
6897,file_9566.py,Java,,952,36,3,16,Switch Statements,Minor,Split Class,1,16,31,198,54.04,0.008,0
7229,file_9570.py,Java,Django,1480,44,25,3,Dead Code,Minor,Remove Dead Code,0,36,3,242,16.87,0.1,7
3107,file_9575.py,Java,Spring,79,34,49,7,Message Chains,Major,Rename Variable,1,25,13,91,51.91,0.078,8
4046,file_9579.py,Java,React,959,6,30,18,Long Method,Minor,Extract Method,1,12,8,367,95.41,0.056,14
1916,file_9586.py,Java,Django,855,2,39,5,Primitive Obsession,Critical,Extract Method,1,52,12,340,83.21,0.622,10
2760,file_9589.py,Java,,1214,47,42,13,Data Clumps,Minor,Replace Conditional with Polymorphism,1,52,39,260,38.54,0.917,11
1818,file_9591.py,Java,,1150,46,58,14,Large Class,Major,Split Class,0,36,6,443,84.32,0.433,11
5543,file_9599.py,Java,,945,29,40,2,Feature Envy,Minor,Replace Conditional with Polymorphism,1,44,29,30,47.42,0.973,18
5615,file_9603.py,Java,React,168,28,23,18,Switch Statements,Critical,Split Class,1,29,28,115,69.73,0.235,14
7975,file_9613.py,Java,Spring,467,11,17,19,God Class,Major,Encapsulate Field,0,41,11,230,84.23,0.781,15
5317,file_9622.py,Java,,955,24,77,17,Shotgun Surgery,Major,Encapsulate Field,1,34,19,16,49.84,0.809,1
3952,file_9629.py,Java,Spring,641,49,75,13,Long Method,Major,Encapsulate Field,0,30,20,155,37.06,0.0,3
5062,file_9649.py,Java,Angular,1548,46,39,12,Large Class,Critical,Remove Dead Code,1,36,14,329,45.83,0.661,0
4810,file_9651.py,Java,Flask,1545,49,6,17,Feature Envy,Major,Extract Method,1,49,6,427,17.02,0.81,6
2551,file_9653.py,Java,,940,36,30,14,Primitive Obsession,Major,Extract Method,1,36,24,91,57.23,0.169,2
4164,file_9661.py,Java,Flask,200,8,26,17,Data Clumps,Minor,Replace Conditional with Polymorphism,1,24,25,314,35.61,0.538,4
4435,file_9665.py,Java,Spring,1882,3,68,19,Dead Code,Critical,Split Class,0,12,4,264,65.18,0.67,8
5717,file_9668.py,Java,Flask,1504,12,42,19,Switch Statements,Major,Simplify Conditional,0,26,38,427,60.48,0.637,14
8623,file_9669.py,Java,Spring,1700,3,4,14,Shotgun Surgery,Critical,Split Class,1,47,3,270,99.66,0.419,11
3180,file_9671.py,Java,Flask,31,33,56,2,Shotgun Surgery,Critical,Remove Dead Code,0,23,2,241,40.45,0.871,8
4879,file_9673.py,Java,React,585,28,16,16,Feature Envy,Minor,Inline Method,0,14,32,168,25.08,0.552,1
4270,file_9676.py,Java,,1874,45,1,2,God Class,Critical,Extract Class,1,6,7,318,66.13,0.23,17
6664,file_9680.py,Java,,1791,13,33,8,Long Method,Minor,Move Method,1,43,17,466,60.03,0.795,13
6600,file_9696.py,Java,,720,21,49,14,Switch Statements,Critical,Rename Variable,1,22,8,443,21.18,0.321,12
6622,file_9700.py,Java,Spring,678,42,78,11,Switch Statements,Major,Inline Method,1,51,9,491,71.62,0.8,16
2949,file_9703.py,Java,Flask,1763,17,63,13,Inappropriate Intimacy,Major,Inline Method,0,47,37,337,21.36,0.861,11
8795,file_9705.py,Java,Angular,655,19,41,6,Data Clumps,Major,Remove Dead Code,1,15,4,123,62.82,0.808,10
2801,file_9714.py,Java,,1539,39,53,18,Duplicated Code,Critical,Remove Dead Code,1,31,31,493,71.82,0.838,5
7905,file_9728.py,Java,Django,1835,8,79,7,Dead Code,Major,Remove Dead Code,0,26,19,228,94.33,0.559,12
1557,file_9732.py,Java,Flask,699,45,22,8,Long Method,Critical,Extract Method,1,15,29,127,57.02,0.362,8
1990,file_9746.py,Java,Spring,1403,5,50,9,Switch Statements,Critical,Inline Method,1,31,7,8,65.15,0.519,7
3667,file_9755.py,Java,Angular,478,9,77,6,Temporary Field,Critical,Simplify Conditional,1,42,2,139,69.42,0.436,8
9120,file_9768.py,Java,React,614,32,73,19,God Class,Critical,Split Class,0,7,21,214,45.48,0.037,8
2786,file_9770.py,Java,Spring,1814,12,33,18,Duplicated Code,Major,Inline Method,1,59,23,213,38.89,0.915,0
9839,file_9774.py,Java,Flask,64,42,7,17,Shotgun Surgery,Minor,Remove Dead Code,1,52,6,347,93.49,0.851,15
3776,file_9778.py,Java,React,1563,46,48,19,Feature Envy,Minor,Extract Class,1,29,5,13,38.68,0.143,11
1479,file_9780.py,Java,Spring,1149,28,76,12,God Class,Minor,Extract Method,0,13,25,320,69.69,0.598,7
7634,file_9796.py,Java,Django,459,38,60,12,Long Method,Minor,Replace Conditional with Polymorphism,1,26,31,376,98.59,0.674,6
6373,file_9804.py,Java,Spring,642,35,49,8,God Class,Major,Replace Conditional with Polymorphism,1,20,9,176,61.62,0.292,7
2203,file_9805.py,Java,React,1286,18,60,1,Speculative Generality,Minor,Move Method,0,33,8,173,85.14,0.64,9
9674,file_9814.py,Java,React,514,34,61,5,God Class,Critical,Encapsulate Field,0,54,23,252,98.47,0.08,5
8207,file_9818.py,Java,Angular,500,21,40,7,Message Chains,Critical,Replace Conditional with Polymorphism,1,53,16,431,64.46,0.544,12
4535,file_9820.py,Java,Angular,830,8,1,5,Feature Envy,Critical,Encapsulate Field,0,16,6,306,10.28,0.845,1
8694,file_9831.py,Java,Angular,1390,25,40,13,Speculative Generality,Minor,Split Class,1,57,7,137,12.67,0.583,3
3922,file_9839.py,Java,Angular,1034,26,8,9,Data Clumps,Critical,Extract Method,1,40,23,76,93.22,0.299,10
4996,file_9867.py,Java,,1898,1,71,8,Lazy Class,Minor,Rename Variable,1,41,9,91,89.24,0.49,7
2614,file_9874.py,Java,Flask,1673,24,28,4,Shotgun Surgery,Major,Move Method,0,32,13,132,88.8,0.884,3
8288,file_9877.py,Java,,244,26,62,15,Duplicated Code,Major,Inline Method,0,56,12,73,83.83,0.193,18
8699,file_9883.py,Java,,1233,28,41,19,Lazy Class,Minor,Simplify Conditional,0,56,15,298,66.43,0.9,4
9301,file_9893.py,Java,Django,885,26,34,19,Long Method,Minor,Extract Class,1,17,23,449,60.98,0.602,19
9303,file_9909.py,Java,Spring,790,14,51,1,Primitive Obsession,Critical,Extract Method,1,12,26,19,14.18,0.943,15
1757,file_9913.py,Java,Angular,1990,47,22,17,Temporary Field,Critical,Extract Class,1,36,25,144,65.03,0.996,8
8273,file_9915.py,Java,,600,12,77,13,Switch Statements,Major,Inline Method,1,34,36,234,72.59,0.107,0
9853,file_9919.py,Java,,1726,44,3,3,Speculative Generality,Major,Extract Method,0,33,15,159,58.27,0.288,5
1908,file_9920.py,Java,Spring,185,40,54,6,Long Method,Minor,Extract Class,0,43,24,6,34.35,0.506,8
5617,file_9922.py,Java,Spring,1249,36,8,8,Large Class,Minor,Rename Variable,0,29,25,313,76.64,0.599,15
9031,file_9941.py,Java,Django,142,18,31,15,Switch Statements,Major,Split Class,0,46,33,435,35.44,0.057,11
1869,file_9942.py,Java,Django,771,12,68,9,Dead Code,Critical,Move Method,0,49,7,228,48.07,0.604,16
6172,file_9948.py,Java,Spring,796,16,50,16,Inappropriate Intimacy,Minor,Split Class,0,37,24,407,96.93,0.697,3
1703,file_9949.py,Java,Spring,1450,21,32,16,Message Chains,Minor,Split Class,0,19,31,258,57.35,0.473,17
3639,file_9951.py,Java,React,994,28,42,14,God Class,Major,Simplify Conditional,1,24,28,226,46.55,0.422,10
5872,file_9958.py,Java,,1587,16,14,19,Message Chains,Major,Rename Variable,0,35,20,400,56.29,0.406,18
9400,file_9961.py,Java,Django,1497,32,70,10,Duplicated Code,Critical,Inline Method,1,22,24,63,75.45,0.11,19
6594,file_9962.py,Java,Spring,306,43,28,7,Inappropriate Intimacy,Critical,Introduce Parameter Object,1,32,30,175,68.72,0.226,4
7820,file_9964.py,Java,Django,1356,15,16,19,Feature Envy,Major,Simplify Conditional,1,16,19,385,40.8,0.598,9
6374,file_9969.py,Java,Flask,1119,10,69,9,Shotgun Surgery,Minor,Simplify Conditional,1,23,1,316,91.24,0.406,7
1704,file_9973.py,Java,Django,670,37,68,9,God Class,Major,Extract Class,0,26,11,335,51.67,0.935,0
1443,file_9978.py,Java,Flask,1086,8,71,6,Switch Statements,Major,Split Class,0,23,38,420,55.25,0.365,6
6396,file_9982.py,Java,React,1707,18,32,9,Message Chains,Major,Split Class,1,14,17,25,36.19,0.178,18
3711,file_9984.py,Java,Django,1328,40,13,17,Duplicated Code,Major,Extract Method,0,53,39,165,24.64,0.417,10
1581,file_9995.py,Java,Flask,1507,42,13,3,Primitive Obsession,Critical,Remove Dead Code,0,14,30,74,39.58,0.695,18
7758,file_10008.py,Java,Spring,539,42,51,12,Long Method,Minor,Encapsulate Field,0,46,6,234,97.82,0.744,5
3368,file_10012.py,Java,Spring,64,39,56,9,Temporary Field,Minor,Extract Method,1,21,31,36,89.32,0.922,5
