project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
9468,file_55755.py,Java,Spring,1502,44,77,9,Duplicated Code,Critical,Remove Dead Code,1,35,28,255,26.24,0.85,18
2080,file_55763.py,Java,Spring,1772,24,13,3,God Class,Major,Extract Method,1,30,33,453,34.37,0.277,9
9850,file_55764.py,Java,Django,1410,40,68,18,Data Clumps,Minor,Introduce Parameter Object,1,10,14,372,68.87,0.547,3
5599,file_55772.py,Java,React,662,3,40,4,Switch Statements,Minor,Encapsulate Field,1,54,33,197,12.73,0.412,13
1046,file_55786.py,Java,Flask,1740,22,42,17,Inappropriate Intimacy,Critical,Split Class,0,54,5,73,84.13,0.163,2
4544,file_55798.py,Java,Flask,1156,46,5,16,Duplicated Code,Critical,Encapsulate Field,1,53,17,48,16.64,0.387,6
6572,file_55805.py,Java,,1152,5,14,9,Long Method,Critical,Extract Method,0,43,26,450,93.2,0.071,10
9532,file_55806.py,Java,,471,28,76,17,Lazy Class,Critical,Encapsulate Field,1,39,12,199,22.45,0.604,14
1659,file_55807.py,Java,React,43,29,76,16,Message Chains,Minor,Rename Variable,1,49,28,124,71.8,0.689,9
5209,file_55818.py,Java,Spring,157,3,21,10,Primitive Obsession,Major,Encapsulate Field,1,28,14,21,60.32,0.865,8
8451,file_55826.py,Java,Angular,72,19,14,11,Duplicated Code,Critical,Extract Class,1,58,15,241,82.02,0.137,7
2331,file_55833.py,Java,Angular,405,37,6,5,Feature Envy,Major,Remove Dead Code,0,41,20,481,85.11,0.57,13
7333,file_55835.py,Java,Django,934,1,3,1,Inappropriate Intimacy,Critical,Extract Method,0,52,37,436,54.93,0.457,15
2643,file_55839.py,Java,Flask,602,44,58,16,Data Clumps,Critical,Introduce Parameter Object,0,40,38,169,63.82,0.64,13
6097,file_55841.py,Java,React,404,8,54,7,Primitive Obsession,Critical,Introduce Parameter Object,0,44,35,132,30.95,0.404,8
9430,file_55847.py,Java,React,126,41,13,15,Duplicated Code,Minor,Remove Dead Code,1,15,37,109,61.86,0.283,9
8402,file_55848.py,Java,Flask,262,19,58,16,Message Chains,Minor,Extract Method,0,24,39,236,44.03,0.322,2
2820,file_55877.py,Java,React,244,35,71,13,Large Class,Minor,Extract Class,1,9,20,293,80.56,0.356,7
2547,file_55886.py,Java,Django,256,29,36,17,Feature Envy,Minor,Introduce Parameter Object,0,59,33,83,70.08,0.284,13
2987,file_55889.py,Java,React,516,8,42,16,God Class,Critical,Replace Conditional with Polymorphism,0,36,18,444,74.48,0.504,11
3896,file_55890.py,Java,,217,41,6,5,Shotgun Surgery,Minor,Move Method,1,7,39,356,73.06,0.059,19
7013,file_55895.py,Java,React,1204,41,38,12,Dead Code,Major,Extract Method,1,39,22,13,36.17,0.46,0
8057,file_55898.py,Java,Angular,113,18,63,6,Shotgun Surgery,Minor,Simplify Conditional,1,49,7,465,97.13,0.083,18
7770,file_55905.py,Java,React,291,31,4,16,Data Clumps,Major,Introduce Parameter Object,1,59,30,258,92.33,0.36,14
9740,file_55918.py,Java,,621,17,34,10,Large Class,Critical,Encapsulate Field,1,15,21,61,77.05,0.01,19
5719,file_55922.py,Java,Django,1477,23,27,2,Data Clumps,Minor,Simplify Conditional,0,16,37,125,92.55,0.458,11
8727,file_55929.py,Java,Angular,1592,42,72,4,Long Method,Major,Remove Dead Code,1,45,4,324,80.37,0.473,2
4152,file_55934.py,Java,Angular,499,6,68,4,Switch Statements,Major,Extract Method,1,23,22,228,23.66,0.223,19
4130,file_55937.py,Java,,1517,41,14,13,Inappropriate Intimacy,Minor,Extract Class,0,38,20,499,63.22,0.492,3
1035,file_55944.py,Java,,1561,33,22,17,Temporary Field,Major,Move Method,1,13,25,152,97.28,0.545,19
4297,file_55947.py,Java,Django,964,26,51,19,Inappropriate Intimacy,Major,Extract Class,1,7,5,251,41.48,0.653,7
6958,file_55954.py,Java,Spring,522,20,19,6,Duplicated Code,Critical,Rename Variable,1,32,30,347,34.03,0.402,2
7694,file_55961.py,Java,React,207,14,8,17,Shotgun Surgery,Critical,Split Class,1,20,17,222,85.1,0.129,19
7173,file_55968.py,Java,Angular,99,30,13,16,Temporary Field,Minor,Extract Method,0,22,24,426,14.47,0.68,11
8733,file_55971.py,Java,,1930,47,8,6,Shotgun Surgery,Minor,Rename Variable,0,22,20,164,87.76,0.917,15
7657,file_55975.py,Java,React,1024,22,69,13,God Class,Major,Simplify Conditional,0,43,30,123,44.02,0.042,11
4088,file_55981.py,Java,,1056,25,7,19,Lazy Class,Critical,Extract Class,1,5,34,300,38.59,0.064,8
2161,file_55985.py,Java,React,42,23,53,19,Duplicated Code,Critical,Inline Method,1,10,7,245,12.85,0.942,10
7198,file_55990.py,Java,Flask,1094,44,35,6,Shotgun Surgery,Critical,Rename Variable,0,48,27,261,30.96,0.329,4
5835,file_56001.py,Java,,398,13,13,6,Feature Envy,Critical,Replace Conditional with Polymorphism,0,39,10,328,76.49,0.612,19
1977,file_56003.py,Java,React,182,17,7,12,Dead Code,Major,Inline Method,1,41,21,188,79.26,0.81,17
7732,file_56009.py,Java,React,290,18,41,6,Dead Code,Critical,Remove Dead Code,1,37,27,204,89.18,0.874,5
4550,file_56010.py,Java,Django,860,16,42,14,Long Method,Major,Encapsulate Field,0,25,7,410,22.05,0.237,13
9000,file_56011.py,Java,Flask,336,49,70,15,Temporary Field,Minor,Extract Method,1,14,16,315,17.12,0.779,6
1724,file_56024.py,Java,,615,43,18,6,Duplicated Code,Major,Move Method,0,46,8,10,33.74,0.408,12
9438,file_56026.py,Java,Django,494,17,38,13,God Class,Minor,Replace Conditional with Polymorphism,1,16,28,432,15.73,0.632,4
7283,file_56028.py,Java,React,923,12,40,2,Feature Envy,Critical,Inline Method,0,42,37,64,39.58,0.607,7
3394,file_56031.py,Java,,1808,19,56,2,Speculative Generality,Major,Extract Class,1,11,20,163,74.66,0.492,11
7517,file_56033.py,Java,Angular,1459,3,39,18,Feature Envy,Major,Replace Conditional with Polymorphism,0,26,20,94,28.91,0.985,14
8504,file_56040.py,Java,Spring,652,49,25,18,Inappropriate Intimacy,Major,Rename Variable,0,52,29,455,36.15,0.827,5
8414,file_56053.py,Java,React,204,26,70,9,Message Chains,Critical,Simplify Conditional,1,16,12,109,59.55,0.124,18
9682,file_56066.py,Java,Angular,1148,26,53,5,Duplicated Code,Critical,Encapsulate Field,0,10,6,75,80.73,0.869,7
1020,file_56070.py,Java,React,1340,31,17,18,Lazy Class,Minor,Replace Conditional with Polymorphism,0,39,13,208,91.33,0.541,19
5461,file_56100.py,Java,Django,660,29,63,1,Long Method,Minor,Move Method,0,28,18,457,99.48,0.365,7
4108,file_56104.py,Java,Spring,355,26,53,14,Message Chains,Minor,Move Method,0,54,11,29,95.92,0.248,11
6340,file_56106.py,Java,React,378,13,34,6,Feature Envy,Minor,Inline Method,1,45,22,261,76.76,0.123,6
2691,file_56123.py,Java,Flask,236,40,20,11,Switch Statements,Critical,Simplify Conditional,1,49,8,168,14.79,0.298,9
6246,file_56129.py,Java,Angular,205,32,68,17,Message Chains,Major,Introduce Parameter Object,0,40,25,406,16.97,0.723,1
1705,file_56152.py,Java,Django,1442,44,79,8,Data Clumps,Critical,Simplify Conditional,1,54,19,163,55.86,0.181,18
8122,file_56163.py,Java,,158,14,14,8,God Class,Minor,Move Method,0,58,2,288,27.38,0.962,1
3399,file_56164.py,Java,Spring,792,36,59,1,Long Method,Minor,Remove Dead Code,0,25,32,255,36.55,0.283,16
7269,file_56182.py,Java,Angular,1169,41,54,15,Duplicated Code,Critical,Inline Method,0,55,20,128,59.28,0.932,11
8633,file_56185.py,Java,Angular,1933,19,10,17,Large Class,Critical,Split Class,0,29,15,416,38.24,0.713,3
9874,file_56186.py,Java,Angular,1447,21,20,18,Long Method,Major,Extract Class,0,10,15,110,71.94,0.838,19
9346,file_56199.py,Java,Flask,1927,47,61,1,Primitive Obsession,Major,Inline Method,0,29,26,207,12.84,0.38,11
2451,file_56207.py,Java,,253,24,22,17,Feature Envy,Minor,Introduce Parameter Object,0,13,1,59,24.17,0.401,8
5709,file_56209.py,Java,Django,1971,36,21,18,Shotgun Surgery,Minor,Introduce Parameter Object,1,41,27,215,36.24,0.044,17
4247,file_56211.py,Java,Spring,312,39,54,18,Feature Envy,Minor,Extract Method,0,11,13,328,80.19,0.202,12
4819,file_56230.py,Java,Angular,1047,16,61,12,Temporary Field,Minor,Introduce Parameter Object,1,5,8,495,84.22,0.307,19
5379,file_56232.py,Java,Flask,1396,4,47,19,God Class,Major,Replace Conditional with Polymorphism,0,44,31,167,47.73,0.732,17
1744,file_56245.py,Java,Angular,1872,36,56,10,Shotgun Surgery,Major,Split Class,0,54,30,365,66.33,0.562,14
8392,file_56246.py,Java,,879,39,50,2,God Class,Critical,Move Method,1,41,11,197,81.16,0.855,4
1556,file_56247.py,Java,React,213,29,29,15,Primitive Obsession,Critical,Inline Method,0,51,11,179,26.87,0.238,3
5297,file_56256.py,Java,Flask,644,26,27,15,Primitive Obsession,Critical,Extract Class,0,10,13,346,57.75,0.517,4
5283,file_56281.py,Java,Angular,1964,43,51,15,God Class,Minor,Extract Method,1,35,10,7,65.67,0.711,2
3044,file_56286.py,Java,React,1445,40,21,6,Inappropriate Intimacy,Minor,Rename Variable,1,46,26,194,67.09,0.939,6
2757,file_56315.py,Java,,1979,28,51,11,Message Chains,Critical,Simplify Conditional,1,31,10,154,93.26,0.093,17
2506,file_56320.py,Java,React,1373,23,43,15,Primitive Obsession,Minor,Simplify Conditional,1,41,8,219,65.29,0.987,15
1235,file_56325.py,Java,Django,1828,22,36,6,Primitive Obsession,Minor,Remove Dead Code,0,20,18,371,68.51,0.43,6
5753,file_56326.py,Java,Angular,430,16,73,19,Lazy Class,Major,Simplify Conditional,0,57,33,451,58.92,0.992,18
3098,file_56340.py,Java,React,1121,13,41,7,Message Chains,Major,Encapsulate Field,0,29,22,414,48.05,0.351,5
9956,file_56344.py,Java,Flask,263,6,40,17,Primitive Obsession,Major,Inline Method,1,26,13,68,35.5,0.103,16
3407,file_56346.py,Java,Angular,894,9,73,18,Duplicated Code,Major,Inline Method,1,15,8,392,52.05,0.526,5
5648,file_56347.py,Java,,706,37,31,17,Lazy Class,Critical,Introduce Parameter Object,1,23,3,248,31.82,0.506,1
1075,file_56348.py,Java,React,1937,39,49,15,Switch Statements,Minor,Rename Variable,0,55,30,11,71.34,0.589,6
6032,file_56354.py,Java,Angular,1250,32,56,10,Temporary Field,Critical,Split Class,1,25,20,105,82.32,0.101,0
9390,file_56355.py,Java,React,850,47,5,9,God Class,Major,Inline Method,0,37,15,75,18.04,0.166,17
1317,file_56365.py,Java,Django,1445,27,47,9,God Class,Major,Replace Conditional with Polymorphism,0,57,28,274,86.21,0.124,15
2367,file_56367.py,Java,Spring,109,36,53,16,Temporary Field,Minor,Extract Method,1,57,37,470,37.82,0.868,0
8250,file_56369.py,Java,Angular,46,39,53,16,Shotgun Surgery,Critical,Rename Variable,1,36,23,98,56.23,0.911,18
4311,file_56370.py,Java,,1611,9,43,6,Primitive Obsession,Critical,Split Class,0,10,10,134,26.79,0.735,14
7612,file_56375.py,Java,Django,1295,42,18,16,Temporary Field,Minor,Extract Class,1,14,23,470,40.59,0.557,7
8914,file_56392.py,Java,Spring,1267,26,73,2,Long Method,Critical,Inline Method,0,28,8,390,59.42,0.511,19
2521,file_56394.py,Java,Django,1389,9,46,2,Large Class,Major,Introduce Parameter Object,1,49,10,406,47.96,0.87,3
6144,file_56397.py,Java,,1131,28,32,14,Message Chains,Major,Move Method,1,58,8,325,63.56,0.794,15
9337,file_56401.py,Java,React,1952,4,38,3,Lazy Class,Minor,Remove Dead Code,0,14,33,196,11.8,0.587,6
2033,file_56403.py,Java,Angular,103,12,34,3,Lazy Class,Major,Encapsulate Field,0,8,21,156,22.69,0.646,13
5939,file_56410.py,Java,Flask,414,38,21,3,Data Clumps,Major,Inline Method,1,54,32,388,47.85,0.932,9
3631,file_56420.py,Java,Angular,1482,21,58,17,Lazy Class,Minor,Extract Class,1,24,17,80,33.71,0.321,4
2498,file_56430.py,Java,,1320,3,53,16,Dead Code,Major,Split Class,0,48,16,98,84.35,0.37,8
3927,file_56439.py,Java,React,1771,8,40,9,Speculative Generality,Major,Extract Class,0,30,14,450,66.3,0.24,15
6968,file_56451.py,Java,Spring,1913,13,3,8,Switch Statements,Critical,Extract Method,1,6,37,290,93.77,0.062,18
9947,file_56454.py,Java,Flask,1693,12,18,7,Temporary Field,Major,Replace Conditional with Polymorphism,1,29,20,38,72.92,0.288,0
5641,file_56458.py,Java,Django,1356,7,76,11,Switch Statements,Minor,Inline Method,0,29,14,399,43.41,0.058,17
7183,file_56461.py,Java,Flask,505,30,67,18,Shotgun Surgery,Major,Remove Dead Code,1,11,3,199,72.53,0.329,0
8933,file_56462.py,Java,,965,4,9,17,Temporary Field,Major,Remove Dead Code,1,54,5,193,56.18,0.5,12
4468,file_56465.py,Java,Spring,56,28,45,5,Temporary Field,Minor,Inline Method,1,28,18,203,26.09,0.857,8
9562,file_56468.py,Java,React,1765,12,57,8,Duplicated Code,Critical,Move Method,0,47,20,244,53.99,0.524,5
5668,file_56475.py,Java,Django,1104,18,42,9,Dead Code,Minor,Inline Method,0,37,27,280,84.67,0.11,5
6007,file_56479.py,Java,Angular,1340,20,42,2,Temporary Field,Major,Introduce Parameter Object,1,39,2,70,68.92,0.265,15
5934,file_56480.py,Java,Spring,163,40,56,18,Shotgun Surgery,Minor,Simplify Conditional,1,54,30,178,35.7,0.075,3
3277,file_56482.py,Java,Angular,599,14,28,8,Switch Statements,Critical,Remove Dead Code,1,29,8,299,47.25,0.054,1
9818,file_56490.py,Java,React,1938,10,44,14,Long Method,Critical,Remove Dead Code,0,51,4,130,31.82,0.702,19
7350,file_56493.py,Java,Spring,1205,21,27,1,Shotgun Surgery,Minor,Simplify Conditional,0,10,28,309,12.99,0.702,12
3294,file_56497.py,Java,React,1186,24,78,4,Message Chains,Critical,Move Method,0,57,14,227,76.06,0.108,6
6262,file_56498.py,Java,Django,1295,1,3,15,Switch Statements,Minor,Split Class,0,9,32,417,92.38,0.914,17
4217,file_56499.py,Java,Spring,1779,2,58,10,Feature Envy,Critical,Remove Dead Code,0,7,30,100,10.54,0.152,5
8179,file_56506.py,Java,React,776,11,13,9,Lazy Class,Major,Extract Method,1,41,4,396,79.35,0.964,7
3416,file_56508.py,Java,,321,27,49,18,Switch Statements,Minor,Extract Class,0,52,11,488,18.08,0.844,14
9245,file_56510.py,Java,Django,991,1,52,3,Primitive Obsession,Major,Extract Class,0,57,16,62,61.99,0.189,1
5376,file_56511.py,Java,React,1572,32,21,9,Long Method,Critical,Encapsulate Field,0,59,1,387,81.69,0.284,0
8164,file_56512.py,Java,Django,1769,35,79,12,Large Class,Major,Extract Class,0,19,38,423,11.12,0.396,8
2806,file_56513.py,Java,Flask,1874,14,10,1,Large Class,Minor,Remove Dead Code,0,48,34,462,12.14,0.03,18
7239,file_56526.py,Java,React,1152,2,54,14,Duplicated Code,Critical,Split Class,0,48,27,308,67.18,0.067,19
3031,file_56527.py,Java,Spring,1236,26,61,4,Inappropriate Intimacy,Minor,Inline Method,1,44,22,456,57.87,0.736,7
6899,file_56529.py,Java,,289,40,77,1,Primitive Obsession,Minor,Extract Class,1,48,28,306,20.42,0.183,19
5921,file_56532.py,Java,,880,33,55,1,Shotgun Surgery,Major,Replace Conditional with Polymorphism,0,11,3,387,98.91,0.249,12
4176,file_56548.py,Java,Spring,476,13,31,11,Shotgun Surgery,Major,Simplify Conditional,0,38,15,143,76.68,0.178,2
5805,file_56558.py,Java,,305,44,9,1,Long Method,Major,Extract Class,1,57,3,105,28.51,0.467,17
8514,file_56577.py,Java,,1026,4,19,11,Primitive Obsession,Major,Simplify Conditional,0,17,38,184,88.27,0.872,8
1851,file_56579.py,Java,Angular,1531,24,46,4,Large Class,Major,Replace Conditional with Polymorphism,1,28,22,43,22.94,0.359,7
3903,file_56586.py,Java,Django,1346,48,13,12,Shotgun Surgery,Critical,Extract Method,0,37,35,379,68.46,0.973,12
9973,file_56587.py,Java,Angular,1689,4,25,18,Switch Statements,Minor,Move Method,0,6,35,74,45.23,0.878,10
4748,file_56588.py,Java,Flask,1347,31,17,12,Primitive Obsession,Minor,Simplify Conditional,0,44,8,123,27.45,0.034,0
7709,file_56590.py,Java,Angular,98,13,63,18,Large Class,Major,Extract Method,0,57,2,347,43.41,0.151,14
4796,file_56594.py,Java,React,514,7,44,4,Large Class,Minor,Extract Class,1,44,16,292,22.03,0.854,17
4878,file_56597.py,Java,,139,49,41,10,Dead Code,Critical,Simplify Conditional,0,52,20,438,69.42,0.426,7
6419,file_56601.py,Java,Angular,1820,34,14,15,Duplicated Code,Critical,Move Method,1,18,15,315,49.51,0.457,11
7701,file_56619.py,Java,React,1720,7,28,2,Long Method,Minor,Replace Conditional with Polymorphism,1,47,17,234,51.83,0.985,19
3334,file_56625.py,Java,Django,475,30,32,1,Long Method,Critical,Extract Method,0,31,12,159,93.14,0.074,8
2512,file_56632.py,Java,Angular,1759,16,36,8,Primitive Obsession,Major,Remove Dead Code,0,20,27,30,84.21,0.608,1
5393,file_56634.py,Java,Flask,1990,27,72,3,God Class,Major,Split Class,0,5,1,90,66.85,0.802,2
7838,file_56635.py,Java,Spring,571,6,36,18,Dead Code,Minor,Split Class,0,30,14,401,86.97,0.669,5
2189,file_56636.py,Java,Angular,487,23,35,6,Message Chains,Minor,Remove Dead Code,1,14,16,32,12.07,0.595,11
6048,file_56645.py,Java,Flask,1776,33,24,15,Data Clumps,Major,Split Class,0,16,20,382,41.69,0.897,1
4702,file_56648.py,Java,Django,295,5,36,15,Data Clumps,Major,Introduce Parameter Object,0,45,11,203,89.31,0.095,8
7100,file_56649.py,Java,Angular,410,33,11,9,Shotgun Surgery,Major,Extract Method,0,51,2,384,87.92,0.475,14
8765,file_56650.py,Java,,409,25,76,6,Message Chains,Critical,Split Class,0,22,36,158,88.72,0.995,16
4640,file_56655.py,Java,Django,80,18,21,2,Speculative Generality,Critical,Replace Conditional with Polymorphism,0,56,4,283,88.19,0.839,13
3897,file_56657.py,Java,,1504,38,10,17,Shotgun Surgery,Minor,Simplify Conditional,1,31,23,221,61.73,0.001,19
5114,file_56663.py,Java,Flask,179,8,10,17,Duplicated Code,Critical,Encapsulate Field,1,50,27,279,52.68,0.093,3
3418,file_56676.py,Java,Angular,1124,23,39,3,Switch Statements,Minor,Introduce Parameter Object,0,22,23,52,85.79,0.614,14
5660,file_56687.py,Java,,1106,21,54,3,Dead Code,Critical,Simplify Conditional,0,49,12,178,40.13,0.681,15
6803,file_56688.py,Java,Flask,1708,34,5,19,Temporary Field,Critical,Simplify Conditional,0,53,37,229,23.71,0.85,12
5546,file_56690.py,Java,Spring,1482,22,41,17,Message Chains,Major,Replace Conditional with Polymorphism,0,7,21,120,63.03,0.265,9
9483,file_56702.py,Java,Spring,583,43,4,5,Temporary Field,Major,Inline Method,1,13,36,487,61.65,0.314,14
6831,file_56703.py,Java,Angular,937,4,39,10,Long Method,Major,Extract Method,0,51,11,176,51.14,0.973,8
3471,file_56709.py,Java,Django,1912,43,55,10,Shotgun Surgery,Major,Extract Method,0,38,1,322,88.16,0.653,1
8106,file_56713.py,Java,,666,48,57,7,Switch Statements,Minor,Extract Class,0,56,31,469,94.81,0.137,13
5071,file_56732.py,Java,React,375,45,72,11,Lazy Class,Critical,Replace Conditional with Polymorphism,1,9,23,270,44.1,0.101,10
2590,file_56736.py,Java,React,1213,7,35,13,God Class,Major,Encapsulate Field,0,28,19,179,35.53,0.519,17
2854,file_56743.py,Java,React,886,22,3,5,Shotgun Surgery,Critical,Inline Method,0,31,17,154,55.12,0.249,5
6818,file_56752.py,Java,Spring,371,21,24,2,Feature Envy,Major,Replace Conditional with Polymorphism,0,44,36,78,12.26,0.412,14
8987,file_56755.py,Java,Django,956,36,60,12,Inappropriate Intimacy,Major,Inline Method,1,52,5,389,11.51,0.592,15
5020,file_56764.py,Java,Spring,615,41,67,4,Shotgun Surgery,Major,Extract Method,1,19,28,203,29.32,0.253,8
9769,file_56775.py,Java,Spring,82,1,27,14,Speculative Generality,Major,Extract Method,1,20,6,20,30.53,0.688,3
2184,file_56780.py,Java,Django,518,15,50,17,Lazy Class,Major,Simplify Conditional,1,14,9,127,23.8,0.728,12
4788,file_56785.py,Java,Django,1948,49,57,12,Lazy Class,Major,Inline Method,1,52,23,26,72.46,0.182,9
9618,file_56786.py,Java,,1509,43,54,11,Dead Code,Critical,Inline Method,0,38,35,359,69.23,0.903,8
3640,file_56791.py,Java,Spring,1710,43,32,8,Dead Code,Major,Rename Variable,0,58,32,338,12.66,0.951,8
4926,file_56797.py,Java,,504,46,4,4,Lazy Class,Critical,Rename Variable,1,52,29,202,48.84,0.116,5
4268,file_56799.py,Java,Angular,1191,21,19,12,Data Clumps,Minor,Inline Method,0,33,16,82,55.01,0.865,2
2277,file_56800.py,Java,Django,373,46,65,3,Inappropriate Intimacy,Critical,Replace Conditional with Polymorphism,0,23,27,91,69.64,0.883,17
3156,file_56807.py,Java,React,54,4,21,3,Duplicated Code,Critical,Rename Variable,1,6,30,114,72.59,0.162,16
6920,file_56818.py,Java,Flask,257,37,16,4,Data Clumps,Critical,Inline Method,0,28,5,95,77.13,0.353,0
6845,file_56832.py,Java,Django,1363,4,77,4,Large Class,Minor,Extract Method,1,57,24,423,84.18,0.288,2
5525,file_56836.py,Java,,1112,48,67,9,Switch Statements,Critical,Extract Class,0,14,31,140,68.75,0.626,9
5449,file_56837.py,Java,Angular,156,4,50,8,Speculative Generality,Critical,Move Method,0,25,38,453,73.68,0.125,17
3025,file_56856.py,Java,Flask,1506,32,68,11,Large Class,Minor,Rename Variable,0,15,28,8,76.37,0.303,15
4256,file_56859.py,Java,,1375,19,6,10,Duplicated Code,Critical,Introduce Parameter Object,1,52,11,96,31.1,0.93,17
7048,file_56864.py,Java,Angular,444,5,58,13,Primitive Obsession,Critical,Rename Variable,0,54,16,436,24.48,0.303,5
3946,file_56868.py,Java,Django,731,4,60,12,Message Chains,Minor,Replace Conditional with Polymorphism,0,45,32,26,38.81,0.793,6
9130,file_56873.py,Java,Flask,1274,7,25,18,Data Clumps,Minor,Inline Method,0,46,21,434,63.53,0.001,1
7463,file_56874.py,Java,,1856,47,67,8,Shotgun Surgery,Minor,Encapsulate Field,0,30,4,352,77.34,0.683,4
7749,file_56882.py,Java,Spring,833,24,62,12,Temporary Field,Major,Inline Method,1,29,10,204,90.6,0.823,13
8774,file_56885.py,Java,Spring,1783,35,48,16,Speculative Generality,Major,Simplify Conditional,0,37,29,204,82.47,0.443,5
2002,file_56887.py,Java,React,1730,1,4,6,Inappropriate Intimacy,Major,Replace Conditional with Polymorphism,0,30,30,199,23.64,0.683,17
5257,file_56892.py,Java,React,487,18,26,16,Feature Envy,Minor,Replace Conditional with Polymorphism,1,25,18,149,40.96,0.657,16
6577,file_56895.py,Java,React,1731,15,21,9,Large Class,Minor,Replace Conditional with Polymorphism,1,31,19,52,50.12,0.624,12
2269,file_56907.py,Java,Spring,1819,30,78,2,Feature Envy,Major,Split Class,0,28,2,108,61.09,0.832,3
9603,file_56908.py,Java,Flask,1264,33,13,9,Large Class,Critical,Replace Conditional with Polymorphism,1,31,9,229,60.89,0.138,6
3191,file_56916.py,Java,Django,206,12,68,14,Large Class,Minor,Extract Method,0,11,30,306,79.19,0.452,19
6702,file_56922.py,Java,,970,42,6,1,Speculative Generality,Major,Remove Dead Code,1,6,17,384,69.7,0.496,11
5709,file_56946.py,Java,Angular,940,26,7,6,Lazy Class,Minor,Inline Method,0,20,39,293,20.88,0.585,18
1498,file_56954.py,Java,Flask,749,12,20,18,Feature Envy,Major,Rename Variable,0,41,33,189,19.87,0.774,14
5770,file_56959.py,Java,Flask,152,6,42,9,Switch Statements,Major,Split Class,0,56,5,188,31.48,0.944,11
7625,file_56969.py,Java,Flask,757,21,66,6,Temporary Field,Critical,Extract Class,0,48,13,410,20.3,0.821,8
6423,file_56979.py,Java,,416,10,14,19,Feature Envy,Critical,Simplify Conditional,1,19,29,103,38.68,0.499,13
8182,file_56992.py,Java,Django,93,42,34,13,Shotgun Surgery,Minor,Extract Class,0,14,31,471,83.25,0.517,1
8257,file_57000.py,Java,Spring,138,48,47,11,Message Chains,Critical,Extract Class,1,47,37,41,36.25,0.047,19
4520,file_57001.py,Java,,321,23,27,10,Shotgun Surgery,Critical,Introduce Parameter Object,1,57,34,399,85.3,0.076,4
8323,file_57002.py,Java,Angular,1785,1,78,4,Switch Statements,Minor,Remove Dead Code,0,7,14,192,89.46,0.189,18
2509,file_57007.py,Java,Django,602,37,9,2,Large Class,Critical,Replace Conditional with Polymorphism,1,52,21,442,48.81,0.814,0
5274,file_57012.py,Java,React,1464,24,1,14,Inappropriate Intimacy,Critical,Replace Conditional with Polymorphism,0,6,12,139,64.94,0.472,6
4418,file_57015.py,Java,Flask,401,4,27,8,Long Method,Minor,Rename Variable,0,44,3,16,40.45,0.565,13
6228,file_57024.py,Java,,1871,38,18,9,Primitive Obsession,Minor,Remove Dead Code,0,48,39,93,47.2,0.033,17
4343,file_57033.py,Java,React,827,33,45,13,Speculative Generality,Critical,Remove Dead Code,0,30,14,391,71.95,0.595,17
6024,file_57034.py,Java,React,1459,21,17,12,God Class,Major,Simplify Conditional,1,24,15,269,71.36,0.404,1
9370,file_57048.py,Java,Django,960,23,51,13,Feature Envy,Major,Simplify Conditional,1,32,37,132,22.59,0.611,4
2410,file_57052.py,Java,,1439,13,4,15,Inappropriate Intimacy,Critical,Encapsulate Field,0,49,10,357,55.42,0.189,19
7120,file_57061.py,Java,Spring,801,5,74,2,Data Clumps,Minor,Rename Variable,0,36,6,330,84.43,0.977,5
9846,file_57064.py,Java,React,1537,47,25,16,Feature Envy,Critical,Extract Method,0,10,18,310,60.95,0.012,12
5376,file_57068.py,Java,Flask,1614,44,19,12,Primitive Obsession,Minor,Split Class,1,28,27,204,73.07,0.098,4
5240,file_57070.py,Java,React,1140,45,35,11,Dead Code,Major,Replace Conditional with Polymorphism,0,26,10,369,87.54,0.374,3
9051,file_57072.py,Java,React,1996,17,30,6,Inappropriate Intimacy,Major,Split Class,1,59,2,457,68.61,0.569,17
8569,file_57075.py,Java,React,1964,11,47,12,Data Clumps,Critical,Move Method,0,12,35,336,73.18,0.358,15
9644,file_57108.py,Java,Angular,1959,19,40,10,God Class,Minor,Extract Method,1,50,12,397,65.66,0.567,16
8097,file_57112.py,Java,Django,1564,30,34,18,Dead Code,Minor,Remove Dead Code,0,53,20,239,54.93,0.263,5
9015,file_57114.py,Java,Spring,1803,32,47,10,Lazy Class,Critical,Rename Variable,0,28,24,470,16.73,0.584,17
2358,file_57127.py,Java,Angular,1726,10,5,13,Primitive Obsession,Minor,Encapsulate Field,0,58,28,13,26.19,0.116,6
8877,file_57140.py,Java,Spring,61,25,74,3,Long Method,Major,Inline Method,1,14,13,280,36.95,0.734,0
8957,file_57147.py,Java,,1659,7,73,5,Shotgun Surgery,Critical,Remove Dead Code,0,20,7,325,66.04,0.372,11
4672,file_57151.py,Java,Flask,636,25,63,1,Long Method,Critical,Move Method,0,46,18,183,17.8,0.601,6
3652,file_57157.py,Java,Flask,656,34,77,10,Temporary Field,Minor,Replace Conditional with Polymorphism,0,16,22,86,37.4,0.859,7
3090,file_57158.py,Java,Flask,1602,16,3,9,Long Method,Critical,Inline Method,1,40,35,330,62.77,0.964,10
2130,file_57160.py,Java,Spring,1045,19,35,1,Switch Statements,Minor,Split Class,0,47,27,365,45.63,0.212,9
