project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
5425,file_51439.py,Python,Django,1330,24,34,2,Speculative Generality,Major,Remove Dead Code,0,37,1,167,32.26,0.233,2
2355,file_51455.py,Python,,42,23,62,17,Long Method,Major,Split Class,1,25,35,180,46.12,0.898,10
9186,file_51457.py,Python,Flask,523,34,65,4,Inappropriate Intimacy,Minor,Extract Class,0,56,39,264,92.66,0.938,19
2646,file_51462.py,Python,,1414,1,63,17,Duplicated Code,Critical,Split Class,1,45,27,389,15.39,0.894,14
2651,file_51465.py,Python,,1896,36,50,10,Primitive Obsession,Major,Encapsulate Field,0,13,17,427,53.16,0.811,0
3288,file_51485.py,Python,React,1968,44,39,19,Message Chains,Major,Replace Conditional with Polymorphism,0,24,29,128,61.56,0.371,1
2537,file_51495.py,Python,Flask,1852,23,60,3,Feature Envy,Critical,Encapsulate Field,1,15,27,299,36.54,0.767,6
6420,file_51505.py,Python,Angular,438,39,18,16,Switch Statements,Minor,Extract Method,0,12,17,257,36.45,0.14,10
1857,file_51506.py,Python,React,396,7,29,6,Feature Envy,Critical,Extract Class,1,56,5,253,28.18,0.067,0
5976,file_51512.py,Python,Flask,1544,2,21,10,Inappropriate Intimacy,Minor,Rename Variable,1,20,8,430,49.27,0.366,4
3085,file_51516.py,Python,Angular,133,2,60,18,Shotgun Surgery,Minor,Move Method,1,7,36,450,33.39,0.033,0
3065,file_51533.py,Python,Angular,1154,6,20,6,Temporary Field,Minor,Introduce Parameter Object,0,20,34,290,46.22,0.261,1
1040,file_51535.py,Python,Django,42,34,75,4,Large Class,Major,Split Class,1,34,36,429,76.34,0.021,7
1878,file_51541.py,Python,Spring,1284,26,20,9,Shotgun Surgery,Minor,Introduce Parameter Object,0,17,9,352,64.99,0.086,15
2450,file_51546.py,Python,,1869,7,30,4,Temporary Field,Critical,Split Class,1,54,36,119,51.07,0.107,11
4589,file_51549.py,Python,Angular,1383,46,37,6,Dead Code,Major,Replace Conditional with Polymorphism,1,14,34,120,29.7,0.873,12
3301,file_51565.py,Python,Django,1010,16,34,5,Speculative Generality,Critical,Extract Class,1,29,33,9,77.17,0.601,14
6648,file_51567.py,Python,Flask,554,43,36,9,God Class,Major,Remove Dead Code,1,17,6,361,51.39,0.872,2
6662,file_51568.py,Python,Angular,528,41,61,16,Long Method,Critical,Remove Dead Code,1,20,38,125,95.03,0.256,16
1012,file_51577.py,Python,Angular,1041,48,7,15,Large Class,Critical,Extract Class,1,45,1,360,76.34,0.731,13
2050,file_51588.py,Python,Spring,1183,28,38,2,Feature Envy,Minor,Simplify Conditional,1,49,7,424,81.43,0.632,13
1173,file_51594.py,Python,Spring,1567,42,47,10,Shotgun Surgery,Critical,Replace Conditional with Polymorphism,1,19,6,94,56.14,0.557,8
8254,file_51595.py,Python,Angular,1040,4,18,17,Duplicated Code,Major,Extract Class,0,48,37,209,29.74,0.714,19
1448,file_51598.py,Python,,399,30,2,8,Feature Envy,Major,Extract Class,0,5,9,20,64.18,0.257,3
6835,file_51599.py,Python,Flask,228,39,60,1,Speculative Generality,Critical,Extract Method,1,42,22,51,69.06,0.439,2
1781,file_51600.py,Python,Flask,707,12,62,18,Temporary Field,Critical,Rename Variable,0,46,35,313,98.7,0.877,6
4919,file_51609.py,Python,Flask,1554,41,42,6,Temporary Field,Major,Extract Method,1,5,18,162,86.63,0.874,17
7390,file_51610.py,Python,Spring,1088,6,11,6,Dead Code,Major,Inline Method,1,36,26,291,67.81,0.273,17
4574,file_51613.py,Python,Flask,987,7,73,1,Speculative Generality,Minor,Simplify Conditional,0,52,14,399,70.82,0.921,13
7172,file_51623.py,Python,Spring,911,19,48,9,Data Clumps,Minor,Split Class,1,7,7,27,80.85,0.168,15
2940,file_51629.py,Python,,1063,9,43,6,Switch Statements,Critical,Extract Method,0,11,27,281,35.98,0.743,3
7342,file_51631.py,Python,Django,110,38,44,7,Duplicated Code,Major,Rename Variable,0,26,20,407,51.18,0.93,1
8259,file_51640.py,Python,Flask,1746,14,30,16,Primitive Obsession,Minor,Replace Conditional with Polymorphism,0,24,39,266,11.28,0.733,16
7062,file_51647.py,Python,React,1243,26,64,19,God Class,Minor,Extract Method,1,27,16,158,48.96,0.29,9
5387,file_51653.py,Python,Flask,217,1,16,11,Lazy Class,Critical,Introduce Parameter Object,1,5,15,139,88.56,0.773,12
2724,file_51674.py,Python,Django,1038,44,16,5,Data Clumps,Critical,Extract Method,1,17,26,443,73.57,0.749,2
6470,file_51689.py,Python,Spring,1087,20,63,15,Long Method,Critical,Inline Method,1,33,1,112,87.48,0.5,19
6485,file_51694.py,Python,Flask,1610,1,5,7,Dead Code,Minor,Extract Method,1,30,24,472,77.03,0.515,8
1053,file_51703.py,Python,Flask,643,38,14,15,Long Method,Critical,Move Method,1,8,33,21,58.7,0.428,18
4464,file_51719.py,Python,,971,28,45,15,Primitive Obsession,Minor,Replace Conditional with Polymorphism,1,39,13,11,34.32,0.318,1
5573,file_51725.py,Python,Angular,1657,43,74,3,Dead Code,Critical,Extract Method,0,37,21,266,87.65,0.587,18
7539,file_51731.py,Python,Django,1321,33,23,3,Duplicated Code,Critical,Simplify Conditional,1,34,3,61,35.95,0.037,8
3927,file_51751.py,Python,Flask,1594,35,45,1,Duplicated Code,Minor,Inline Method,0,49,14,480,63.51,0.851,15
3081,file_51757.py,Python,,699,48,19,2,Speculative Generality,Major,Move Method,1,16,12,46,50.16,0.223,11
3075,file_51760.py,Python,Flask,930,49,66,6,Dead Code,Minor,Move Method,0,46,37,168,62.81,0.69,9
6839,file_51792.py,Python,Flask,299,41,74,7,Dead Code,Minor,Replace Conditional with Polymorphism,0,31,12,454,75.24,0.037,9
9443,file_51793.py,Python,Django,1497,21,13,6,Dead Code,Major,Move Method,1,5,23,62,17.34,0.118,2
3642,file_51799.py,Python,Spring,258,48,9,18,Shotgun Surgery,Minor,Extract Method,1,30,25,220,53.97,0.816,6
1352,file_51801.py,Python,Angular,673,2,22,3,Dead Code,Minor,Split Class,1,7,28,357,41.73,0.844,1
1621,file_51809.py,Python,Spring,1161,13,20,15,Switch Statements,Minor,Remove Dead Code,1,49,12,148,55.18,0.229,15
9985,file_51811.py,Python,Angular,237,32,13,11,Data Clumps,Major,Encapsulate Field,0,15,33,118,46.98,0.79,3
2495,file_51824.py,Python,,975,19,4,7,Long Method,Critical,Rename Variable,1,13,36,256,14.65,0.924,6
8684,file_51827.py,Python,React,1357,47,57,7,Speculative Generality,Critical,Encapsulate Field,0,37,23,338,10.97,0.444,7
5418,file_51835.py,Python,Angular,1498,45,32,9,Inappropriate Intimacy,Major,Rename Variable,1,30,9,369,76.36,0.039,0
8645,file_51838.py,Python,Django,1371,20,4,17,Feature Envy,Major,Rename Variable,1,27,30,342,83.48,0.746,8
2791,file_51841.py,Python,Angular,1819,43,67,12,Shotgun Surgery,Major,Inline Method,1,37,16,270,40.65,0.115,9
9469,file_51868.py,Python,,858,14,35,16,Message Chains,Minor,Replace Conditional with Polymorphism,0,39,6,419,30.2,0.087,14
6959,file_51870.py,Python,Angular,976,21,32,9,Shotgun Surgery,Minor,Remove Dead Code,0,42,20,145,90.38,0.857,16
3442,file_51876.py,Python,React,292,18,20,2,Long Method,Critical,Inline Method,0,51,3,459,39.86,0.686,19
1554,file_51877.py,Python,Flask,142,29,32,18,Temporary Field,Minor,Move Method,0,9,16,230,22.56,0.894,0
5309,file_51885.py,Python,Django,464,42,17,3,Dead Code,Major,Move Method,0,34,3,32,36.39,0.367,14
4871,file_51889.py,Python,Django,1182,17,43,3,Large Class,Critical,Inline Method,0,37,5,119,18.16,0.076,11
7749,file_51890.py,Python,React,1886,46,77,10,Primitive Obsession,Major,Extract Method,0,13,5,212,34.26,0.046,16
2617,file_51892.py,Python,Spring,934,11,75,7,Dead Code,Minor,Replace Conditional with Polymorphism,0,28,3,343,28.2,0.033,2
5247,file_51897.py,Python,,121,43,45,9,Long Method,Minor,Extract Class,0,46,11,262,93.06,0.136,19
1908,file_51899.py,Python,,316,4,57,3,Duplicated Code,Critical,Rename Variable,0,53,5,55,96.49,0.0,8
7139,file_51900.py,Python,React,1768,1,28,1,Primitive Obsession,Minor,Move Method,1,26,8,370,31.12,0.851,5
9654,file_51903.py,Python,Flask,722,14,41,8,Speculative Generality,Minor,Inline Method,0,52,37,241,27.78,0.976,2
7240,file_51906.py,Python,React,1650,31,1,7,Speculative Generality,Major,Rename Variable,0,16,6,208,43.06,0.173,5
6317,file_51911.py,Python,Spring,682,8,70,10,Switch Statements,Major,Rename Variable,0,24,27,350,26.0,0.106,3
2095,file_51928.py,Python,Angular,1090,33,29,2,Shotgun Surgery,Major,Introduce Parameter Object,0,22,37,59,39.99,0.284,4
6894,file_51929.py,Python,Django,433,9,19,9,Shotgun Surgery,Major,Split Class,1,18,4,347,59.99,1.0,18
5141,file_51930.py,Python,Spring,1885,36,52,9,Message Chains,Critical,Extract Method,0,51,36,9,37.9,0.077,15
5688,file_51931.py,Python,Angular,1945,29,33,5,Duplicated Code,Major,Replace Conditional with Polymorphism,0,28,36,250,63.64,0.995,13
5577,file_51933.py,Python,Spring,1252,19,25,6,God Class,Major,Move Method,0,25,28,56,76.57,0.949,6
1049,file_51942.py,Python,Django,374,26,21,1,Shotgun Surgery,Critical,Introduce Parameter Object,0,34,31,202,25.86,0.92,13
3852,file_51950.py,Python,,1813,1,22,3,Data Clumps,Major,Split Class,1,27,22,50,47.51,0.044,7
3808,file_51952.py,Python,,648,19,24,19,Duplicated Code,Critical,Rename Variable,0,16,1,122,89.33,0.59,18
1165,file_51963.py,Python,Spring,1655,25,10,18,Inappropriate Intimacy,Major,Extract Class,1,44,19,296,92.58,0.882,3
2414,file_51967.py,Python,Angular,827,13,19,15,Inappropriate Intimacy,Minor,Move Method,1,44,11,81,83.47,0.74,10
8672,file_51975.py,Python,,726,46,78,12,Speculative Generality,Major,Remove Dead Code,1,59,28,248,10.89,0.252,8
2828,file_51976.py,Python,Angular,931,35,34,10,Data Clumps,Major,Extract Class,0,48,26,234,72.15,0.328,6
9870,file_51985.py,Python,Spring,1426,24,53,11,Primitive Obsession,Critical,Encapsulate Field,0,19,25,111,84.5,0.254,16
2099,file_51996.py,Python,Angular,146,42,47,8,Speculative Generality,Minor,Remove Dead Code,1,15,6,382,22.0,0.418,19
6493,file_52013.py,Python,React,1267,16,27,11,Long Method,Critical,Remove Dead Code,0,26,39,497,84.24,0.952,1
1950,file_52020.py,Python,Django,1238,44,1,15,Feature Envy,Minor,Simplify Conditional,0,24,26,88,89.11,0.336,9
9603,file_52021.py,Python,Django,438,37,73,7,Temporary Field,Major,Remove Dead Code,0,58,15,465,89.81,0.49,14
2098,file_52028.py,Python,Angular,1486,26,37,15,Temporary Field,Critical,Replace Conditional with Polymorphism,1,28,39,142,81.33,0.743,8
5255,file_52032.py,Python,Spring,1501,37,33,13,Inappropriate Intimacy,Major,Encapsulate Field,1,58,35,305,70.15,0.46,10
7160,file_52033.py,Python,React,49,42,46,1,Primitive Obsession,Major,Split Class,0,49,35,311,90.11,0.097,4
2055,file_52035.py,Python,Flask,616,38,70,17,Primitive Obsession,Major,Extract Method,0,41,15,375,29.77,0.342,1
6629,file_52053.py,Python,,91,32,72,5,Message Chains,Critical,Inline Method,1,5,13,175,67.67,0.274,17
1593,file_52062.py,Python,Angular,45,39,35,11,Primitive Obsession,Major,Move Method,1,27,12,205,33.5,0.593,13
4002,file_52065.py,Python,Angular,1617,41,34,8,Temporary Field,Minor,Rename Variable,0,33,10,445,11.72,0.092,19
1392,file_52073.py,Python,Angular,1227,18,79,14,Speculative Generality,Major,Rename Variable,0,27,20,103,11.67,0.583,14
7393,file_52083.py,Python,Django,906,19,18,10,Lazy Class,Critical,Rename Variable,0,19,8,30,18.87,0.537,1
9025,file_52087.py,Python,Flask,1697,40,21,5,Large Class,Critical,Extract Class,1,57,30,152,47.01,0.425,17
4252,file_52088.py,Python,Spring,1862,8,3,18,Primitive Obsession,Critical,Extract Method,1,42,3,276,87.72,0.681,0
2944,file_52095.py,Python,React,858,22,32,4,God Class,Minor,Move Method,0,20,5,130,93.92,0.811,13
6367,file_52105.py,Python,Spring,1671,43,64,4,Data Clumps,Major,Inline Method,0,52,33,144,55.3,0.965,13
6242,file_52108.py,Python,Spring,418,10,29,3,Long Method,Major,Extract Class,1,6,18,69,26.78,0.82,18
3549,file_52112.py,Python,Angular,1451,19,13,12,Switch Statements,Minor,Encapsulate Field,0,27,13,109,73.55,0.193,2
6394,file_52114.py,Python,Spring,1612,41,66,5,Primitive Obsession,Critical,Remove Dead Code,1,34,14,70,16.35,0.974,1
6355,file_52115.py,Python,Flask,95,16,45,16,Data Clumps,Minor,Split Class,1,48,3,390,28.95,0.7,13
4608,file_52118.py,Python,Django,1566,39,50,11,Duplicated Code,Critical,Rename Variable,0,54,31,33,61.03,0.122,12
7049,file_52126.py,Python,React,1755,37,42,6,Dead Code,Minor,Encapsulate Field,0,52,18,295,80.92,0.209,4
9412,file_52131.py,Python,,790,28,11,1,Switch Statements,Critical,Remove Dead Code,1,50,24,123,57.31,0.607,10
5877,file_52132.py,Python,React,616,9,58,6,Shotgun Surgery,Major,Extract Method,1,50,10,249,35.84,0.598,9
5172,file_52134.py,Python,Spring,1526,29,49,14,Large Class,Major,Inline Method,1,57,27,219,73.49,0.7,11
3652,file_52136.py,Python,Spring,1474,47,32,1,Speculative Generality,Critical,Simplify Conditional,0,40,23,74,32.2,0.115,11
9523,file_52137.py,Python,Angular,1713,17,4,4,Switch Statements,Minor,Extract Method,0,23,36,243,16.14,0.421,4
8262,file_52139.py,Python,React,270,6,42,8,Primitive Obsession,Major,Split Class,1,8,37,207,55.27,0.992,11
2404,file_52140.py,Python,Spring,423,32,61,1,Duplicated Code,Major,Extract Class,0,11,35,360,61.14,0.187,10
6209,file_52142.py,Python,Flask,552,8,8,17,Data Clumps,Critical,Replace Conditional with Polymorphism,0,6,29,330,14.37,1.0,12
4416,file_52146.py,Python,Django,1749,29,58,4,Speculative Generality,Minor,Extract Class,0,54,8,410,74.49,0.17,13
7540,file_52153.py,Python,Angular,308,14,60,6,Data Clumps,Critical,Split Class,0,19,38,436,57.61,0.884,16
9116,file_52154.py,Python,Spring,858,12,43,19,Primitive Obsession,Minor,Move Method,1,37,26,222,84.2,0.414,1
3836,file_52155.py,Python,Angular,452,14,66,1,Message Chains,Major,Move Method,0,34,5,328,13.48,0.065,12
8580,file_52160.py,Python,Spring,775,40,41,16,Temporary Field,Critical,Move Method,1,37,34,236,18.61,0.42,19
9927,file_52167.py,Python,Spring,1964,34,63,16,Shotgun Surgery,Major,Simplify Conditional,1,28,15,400,62.47,0.981,9
1178,file_52175.py,Python,Angular,332,2,20,10,Lazy Class,Critical,Introduce Parameter Object,1,54,19,306,55.43,0.842,19
2499,file_52177.py,Python,,1428,6,48,16,Feature Envy,Major,Encapsulate Field,1,35,4,420,73.25,0.443,4
3675,file_52179.py,Python,Flask,124,8,6,3,Duplicated Code,Minor,Inline Method,0,41,3,10,88.65,0.345,13
3170,file_52180.py,Python,Django,977,36,5,14,Dead Code,Major,Introduce Parameter Object,0,35,35,401,33.37,0.9,1
3754,file_52183.py,Python,Flask,719,24,49,3,Data Clumps,Critical,Rename Variable,1,57,37,312,27.14,0.692,18
1331,file_52186.py,Python,,1464,28,74,16,Data Clumps,Minor,Remove Dead Code,0,54,35,83,62.14,0.118,1
3819,file_52188.py,Python,Spring,1082,3,47,8,Large Class,Minor,Move Method,1,47,30,399,78.34,0.758,12
1293,file_52197.py,Python,Django,579,16,26,3,Shotgun Surgery,Critical,Extract Method,0,55,15,334,21.91,0.596,4
2161,file_52201.py,Python,React,1561,16,56,9,Primitive Obsession,Major,Replace Conditional with Polymorphism,1,47,1,126,14.23,0.88,9
2393,file_52206.py,Python,Flask,1406,2,28,9,God Class,Major,Inline Method,0,40,18,131,92.2,0.563,5
2298,file_52209.py,Python,Angular,176,21,57,5,Message Chains,Major,Split Class,1,49,24,462,52.98,0.068,2
4107,file_52212.py,Python,Spring,510,10,4,12,Switch Statements,Major,Simplify Conditional,1,24,9,334,30.53,0.035,6
2434,file_52217.py,Python,Flask,119,27,48,10,Switch Statements,Major,Simplify Conditional,1,51,17,277,64.94,0.994,12
3471,file_52223.py,Python,Flask,775,12,43,8,Large Class,Critical,Inline Method,1,29,38,202,94.3,0.585,1
1247,file_52228.py,Python,Django,1821,1,69,15,Feature Envy,Major,Replace Conditional with Polymorphism,1,44,18,230,90.18,0.257,19
1297,file_52240.py,Python,React,287,45,13,5,Speculative Generality,Minor,Inline Method,1,43,10,308,91.63,0.804,7
3315,file_52242.py,Python,Angular,900,46,79,10,Duplicated Code,Critical,Introduce Parameter Object,0,55,15,87,47.78,0.769,15
5595,file_52243.py,Python,React,1748,48,14,4,Switch Statements,Critical,Extract Class,0,33,35,108,84.13,0.292,5
3593,file_52250.py,Python,Django,472,5,67,9,Data Clumps,Major,Rename Variable,1,42,13,444,64.29,0.921,17
3740,file_52255.py,Python,Flask,374,15,66,10,Data Clumps,Critical,Extract Class,0,25,3,291,92.46,0.925,16
2502,file_52264.py,Python,Spring,1548,2,48,18,God Class,Major,Move Method,0,30,4,436,77.46,0.198,15
2809,file_52266.py,Python,Angular,71,17,65,7,Temporary Field,Minor,Extract Method,1,36,23,150,81.12,0.516,9
9458,file_52267.py,Python,,1884,18,61,12,Shotgun Surgery,Critical,Simplify Conditional,0,32,8,195,34.91,0.217,13
4945,file_52274.py,Python,Spring,1303,23,61,19,Switch Statements,Major,Move Method,0,20,11,268,13.43,0.846,17
5607,file_52276.py,Python,,1849,29,36,15,Duplicated Code,Major,Encapsulate Field,1,5,29,277,66.28,0.287,18
6866,file_52283.py,Python,Angular,1991,27,67,19,Duplicated Code,Critical,Simplify Conditional,0,49,3,192,43.44,0.546,8
2710,file_52300.py,Python,Flask,1484,1,10,7,Shotgun Surgery,Minor,Split Class,0,26,3,458,53.16,0.106,15
5179,file_52301.py,Python,Spring,1721,44,71,9,Temporary Field,Major,Encapsulate Field,1,31,10,237,30.08,0.982,1
9670,file_52307.py,Python,Flask,1908,19,51,10,Large Class,Critical,Encapsulate Field,1,58,28,468,44.62,0.306,17
9128,file_52320.py,Python,Angular,1666,39,58,15,Feature Envy,Major,Extract Class,0,9,17,185,35.99,0.115,8
1502,file_52343.py,Python,,582,5,33,19,Feature Envy,Minor,Extract Class,0,29,37,69,73.45,0.568,2
4610,file_52352.py,Python,Django,179,12,46,1,Large Class,Major,Remove Dead Code,1,21,1,52,66.12,0.234,6
7447,file_52360.py,Python,,1147,15,63,6,Primitive Obsession,Critical,Extract Class,0,27,6,55,90.94,0.904,4
5321,file_52366.py,Python,,1974,20,31,5,Shotgun Surgery,Minor,Move Method,1,7,11,196,88.14,0.708,16
8153,file_52368.py,Python,Angular,278,42,70,15,Duplicated Code,Critical,Introduce Parameter Object,0,27,30,184,39.83,0.766,6
1028,file_52369.py,Python,Django,1579,15,51,16,Long Method,Critical,Split Class,1,9,18,403,88.59,0.426,1
9576,file_52381.py,Python,Flask,998,17,77,16,Primitive Obsession,Minor,Inline Method,1,7,13,199,19.64,0.844,11
8197,file_52384.py,Python,Angular,778,20,64,17,Data Clumps,Major,Introduce Parameter Object,1,36,11,423,65.12,0.55,8
6638,file_52388.py,Python,Angular,1455,12,29,8,Switch Statements,Critical,Simplify Conditional,0,37,27,42,77.98,0.831,1
4115,file_52389.py,Python,React,902,16,71,12,Duplicated Code,Major,Remove Dead Code,0,44,13,128,21.62,0.313,19
2386,file_52391.py,Python,,1856,31,32,11,Primitive Obsession,Critical,Rename Variable,0,12,15,146,87.72,0.054,16
7453,file_52409.py,Python,,1581,18,37,1,Long Method,Major,Inline Method,1,33,4,270,25.52,0.544,14
9178,file_52411.py,Python,Spring,1591,14,64,15,Temporary Field,Minor,Replace Conditional with Polymorphism,1,24,25,20,29.34,0.865,11
9483,file_52416.py,Python,Spring,325,49,37,2,Speculative Generality,Critical,Encapsulate Field,0,18,2,190,70.44,0.557,19
9372,file_52421.py,Python,,1553,18,35,13,Primitive Obsession,Minor,Rename Variable,1,52,15,135,92.18,0.181,11
5786,file_52428.py,Python,Angular,1417,34,12,9,Dead Code,Critical,Simplify Conditional,1,8,26,38,41.33,0.031,12
1158,file_52443.py,Python,React,419,18,35,3,Dead Code,Major,Encapsulate Field,1,50,7,203,19.09,0.757,15
6625,file_52445.py,Python,Angular,629,9,1,5,Primitive Obsession,Major,Extract Class,0,36,9,175,70.32,0.707,12
8973,file_52458.py,Python,Flask,221,2,22,18,Long Method,Critical,Replace Conditional with Polymorphism,0,43,33,294,76.49,0.547,12
6410,file_52464.py,Python,Angular,63,40,70,2,Switch Statements,Major,Remove Dead Code,0,41,11,79,57.03,0.392,14
3361,file_52472.py,Python,Flask,1591,33,16,11,Data Clumps,Critical,Simplify Conditional,1,19,33,41,20.39,0.923,6
1663,file_52480.py,Python,,676,47,51,8,God Class,Major,Extract Method,1,18,29,278,82.02,0.111,9
3433,file_52485.py,Python,Angular,785,38,76,2,Duplicated Code,Minor,Simplify Conditional,0,43,11,224,84.79,0.53,5
7027,file_52489.py,Python,Angular,1151,18,46,17,Feature Envy,Major,Introduce Parameter Object,1,35,5,352,46.95,0.976,4
1434,file_52491.py,Python,Flask,575,12,41,18,Dead Code,Minor,Replace Conditional with Polymorphism,0,36,28,361,40.2,0.489,3
2767,file_52496.py,Python,Spring,673,36,76,4,Data Clumps,Major,Split Class,0,26,5,107,37.05,0.009,13
5778,file_52499.py,Python,Flask,1797,32,77,7,Duplicated Code,Minor,Move Method,0,29,9,171,62.84,0.038,1
2644,file_52505.py,Python,Django,1601,3,72,10,Shotgun Surgery,Major,Encapsulate Field,0,18,27,105,63.72,0.881,7
5971,file_52516.py,Python,Flask,911,5,43,8,Large Class,Major,Rename Variable,1,46,8,59,12.32,0.197,19
9421,file_52523.py,Python,Spring,826,41,39,9,Temporary Field,Major,Rename Variable,0,37,20,294,85.2,0.949,5
7458,file_52526.py,Python,Angular,1414,35,73,16,Inappropriate Intimacy,Minor,Extract Method,1,43,31,432,34.06,0.572,1
7771,file_52527.py,Python,Django,433,38,70,17,Large Class,Critical,Replace Conditional with Polymorphism,1,47,29,317,14.88,0.632,9
4204,file_52556.py,Python,React,933,49,39,18,Duplicated Code,Critical,Introduce Parameter Object,0,20,12,77,47.06,0.415,5
1579,file_52563.py,Python,Angular,1983,6,19,14,Duplicated Code,Minor,Encapsulate Field,1,32,36,68,20.55,0.803,9
8135,file_52564.py,Python,React,1832,30,66,11,Data Clumps,Major,Rename Variable,0,15,23,235,17.99,0.152,15
7169,file_52566.py,Python,Angular,1280,41,48,2,Inappropriate Intimacy,Critical,Rename Variable,0,48,34,190,98.54,0.21,3
6657,file_52585.py,Python,Angular,1249,22,34,16,God Class,Critical,Move Method,0,26,3,268,77.75,0.368,9
8824,file_52591.py,Python,Flask,787,46,40,11,Duplicated Code,Minor,Extract Method,1,42,7,62,21.59,0.122,4
9520,file_52593.py,Python,,124,21,16,17,Long Method,Major,Split Class,0,10,21,238,44.48,0.16,13
7699,file_52594.py,Python,React,145,40,45,16,Duplicated Code,Minor,Replace Conditional with Polymorphism,0,18,6,476,55.46,0.155,13
3034,file_52597.py,Python,React,516,6,9,2,Duplicated Code,Minor,Introduce Parameter Object,0,39,24,431,74.67,0.991,6
4590,file_52598.py,Python,,1041,45,3,10,Lazy Class,Minor,Replace Conditional with Polymorphism,0,58,11,353,37.04,0.426,8
8367,file_52603.py,Python,Flask,1351,47,72,19,Primitive Obsession,Major,Simplify Conditional,0,44,24,442,31.85,0.798,1
5557,file_52616.py,Python,Django,279,13,48,10,Switch Statements,Major,Encapsulate Field,0,55,11,357,32.12,0.088,14
5873,file_52621.py,Python,React,1434,37,31,17,Temporary Field,Minor,Simplify Conditional,0,57,9,300,52.61,0.236,9
4241,file_52626.py,Python,Angular,1645,41,28,11,Large Class,Minor,Split Class,1,28,29,275,25.9,0.241,17
2445,file_52628.py,Python,,1976,27,5,18,Lazy Class,Minor,Remove Dead Code,1,49,12,316,10.19,0.886,11
2308,file_52630.py,Python,Django,1052,14,62,2,Data Clumps,Major,Extract Method,0,50,6,115,29.75,0.867,19
9747,file_52633.py,Python,Django,1886,44,3,14,Large Class,Major,Rename Variable,1,38,8,356,14.05,0.355,14
5667,file_52634.py,Python,React,1083,20,73,1,Temporary Field,Major,Extract Class,1,12,26,18,83.08,0.552,13
1108,file_52635.py,Python,,200,30,17,19,Lazy Class,Critical,Move Method,1,33,29,97,39.01,0.717,14
7034,file_52637.py,Python,Spring,1946,37,8,16,Feature Envy,Critical,Remove Dead Code,1,57,26,19,10.97,0.699,10
1740,file_52643.py,Python,Angular,748,48,9,7,Large Class,Major,Rename Variable,1,58,25,28,79.17,0.33,4
5991,file_52654.py,Python,Angular,921,43,22,4,God Class,Minor,Split Class,1,44,23,344,88.48,0.636,12
8356,file_52661.py,Python,React,194,48,25,6,Inappropriate Intimacy,Major,Remove Dead Code,1,57,2,101,65.94,0.073,19
9674,file_52679.py,Python,Django,844,46,64,9,Temporary Field,Critical,Split Class,1,42,14,10,32.66,0.273,2
9995,file_52686.py,Python,Angular,936,35,48,11,Data Clumps,Minor,Replace Conditional with Polymorphism,0,8,13,463,94.25,0.583,1
4124,file_52691.py,Python,Flask,1474,21,45,1,Shotgun Surgery,Critical,Introduce Parameter Object,1,53,18,333,44.72,0.423,12
4195,file_52692.py,Python,,1404,35,54,11,Long Method,Critical,Replace Conditional with Polymorphism,1,18,22,181,15.61,0.792,1
9501,file_52693.py,Python,Spring,1534,1,70,13,Data Clumps,Major,Inline Method,0,55,1,77,54.6,0.161,16
1434,file_52698.py,Python,React,1532,39,44,14,Long Method,Minor,Extract Class,0,13,11,345,66.4,0.613,9
7210,file_52705.py,Python,Django,46,47,3,4,Inappropriate Intimacy,Minor,Replace Conditional with Polymorphism,1,53,6,41,44.84,0.103,12
2806,file_52716.py,Python,Flask,1210,33,28,6,Feature Envy,Critical,Rename Variable,0,35,6,497,29.22,0.962,19
1676,file_52723.py,Python,Flask,861,3,45,15,Shotgun Surgery,Minor,Extract Class,0,24,30,402,12.43,0.149,17
6881,file_52728.py,Python,React,751,44,66,13,Dead Code,Minor,Extract Class,0,6,20,25,22.86,0.04,9
3065,file_52732.py,Python,Django,1628,39,46,6,Primitive Obsession,Major,Extract Class,0,14,26,448,98.58,0.09,0
9208,file_52735.py,Python,Angular,796,35,47,2,Duplicated Code,Major,Simplify Conditional,1,50,4,444,44.84,0.074,5
2530,file_52738.py,Python,Spring,524,5,44,5,Temporary Field,Critical,Rename Variable,0,6,35,171,22.98,0.292,2
1673,file_52749.py,Python,Angular,1156,4,5,15,God Class,Minor,Rename Variable,0,44,39,422,63.5,0.457,18
4141,file_52780.py,Python,Flask,585,28,40,4,Large Class,Critical,Inline Method,1,22,16,274,27.44,0.785,1
4414,file_52786.py,Python,Angular,841,16,41,6,Shotgun Surgery,Minor,Replace Conditional with Polymorphism,0,33,27,155,27.77,0.13,3
4510,file_52788.py,Python,Angular,619,19,21,10,Feature Envy,Major,Extract Class,0,32,32,94,78.81,0.295,14
3303,file_52789.py,Python,Flask,1458,10,13,1,Duplicated Code,Critical,Remove Dead Code,0,53,25,266,31.41,0.957,4
4854,file_52792.py,Python,React,38,42,34,16,Dead Code,Minor,Inline Method,0,23,13,305,14.09,0.686,9
2383,file_52798.py,Python,,1989,45,37,15,Data Clumps,Major,Replace Conditional with Polymorphism,0,11,20,174,90.43,0.213,11
